Generation,PID, Epoch, Training Loss, Validation Loss,Best loss(Generation), Accuracy,EarlyStopCount,Runtime
2,4,3,0.32495629,0.32493547,0.32492325,0.1135,   1/  3,3.10979438
2,4,4,0.32496108,0.32491914,0.32491914,0.1135,   1/  3,3.10915589
2,4,5,0.32495279,0.32490787,0.32490787,0.1135,   1/  3,3.1133616
2,4,6,0.32495316,0.32491556,0.32490787,0.1135,   2/  3,3.10710216
2,4,7,0.32495474,0.32491739,0.32490787,0.1135,   3/  3,3.10617232
2,5,0,0.35212999,0.28715538,0.28715538,0.216,   0/  3,3.77191806
2,5,1,0.28492482,0.28279163,0.28279163,0.2142,   0/  3,3.79985595
2,5,2,0.28339113,0.28179624,0.28179624,0.2145,   0/  3,3.79453468
2,5,3,0.28297041,0.28171888,0.28171888,0.2139,   0/  3,3.79745841
2,5,4,0.28272313,0.28186062,0.28171888,0.2154,   1/  3,3.79653001
2,5,5,0.28259586,0.28217739,0.28171888,0.2147,   2/  3,3.79642153
2,5,6,0.28246939,0.28160403,0.28160403,0.2148,   2/  3,3.79635525
2,5,7,0.28244998,0.28190798,0.28160403,0.2144,   3/  3,3.7920742
2,6,0,0.38559243,0.32501827,0.32501827,0.1135,   0/  3,3.77412915
2,6,1,0.32495888,0.32492821,0.32492821,0.1135,   0/  3,3.79058123
2,6,2,0.32495808,0.32492494,0.32492494,0.1135,   0/  3,3.79307151
2,6,3,0.32495304,0.3249273,0.32492494,0.1135,   1/  3,3.79449916
2,6,4,0.32495981,0.32492183,0.32492183,0.1135,   1/  3,3.80388069
2,6,5,0.3249572,0.32491151,0.32491151,0.1135,   1/  3,3.79894066
2,6,6,0.32494819,0.32490067,0.32490067,0.1135,   1/  3,3.7939136
2,6,7,0.32495594,0.32491611,0.32490067,0.1135,   2/  3,3.79955578
2,6,8,0.32495688,0.3249263,0.32490067,0.1135,   3/  3,3.80060935
2,7,0,0.33406463,0.29299225,0.29299225,0.2127,   0/  3,3.73153377
2,7,1,0.27833272,0.27579414,0.27579414,0.3041,   0/  3,3.75767827
2,7,2,0.27256788,0.271675,0.271675,0.3165,   0/  3,3.76209879
2,7,3,0.2702656,0.27054807,0.27054807,0.3065,   0/  3,3.75307512
2,7,4,0.2694691,0.27223999,0.27054807,0.3065,   1/  3,3.76128554
2,7,5,0.26921706,0.27050612,0.27050612,0.3552,   1/  3,3.75588274
2,7,6,0.26885278,0.27170005,0.27050612,0.32,   2/  3,3.75754118
2,7,7,0.26837217,0.27260995,0.27050612,0.3092,   3/  3,3.7593286
2,8,0,0.37615287,0.32502797,0.32502797,0.1135,   0/  3,3.09544444
2,8,1,0.32495908,0.32491486,0.32491486,0.1135,   0/  3,3.10933137
2,8,2,0.32495339,0.32493093,0.32491486,0.1135,   1/  3,3.10556912
2,8,3,0.3249526,0.32493206,0.32491486,0.1135,   2/  3,3.10649824
2,8,4,0.32495519,0.32493783,0.32491486,0.1135,   3/  3,3.10894299
2,9,0,0.31534418,0.27502569,0.27502569,0.2272,   0/  3,3.75355673
2,9,1,0.26698505,0.25921211,0.25921211,0.3174,   0/  3,3.76693511
2,9,2,0.260393,0.25743399,0.25743399,0.3234,   0/  3,3.76053357
2,9,3,0.25830253,0.2562988,0.2562988,0.3298,   0/  3,3.76274252
2,9,4,0.25691628,0.25349141,0.25349141,0.318,   0/  3,3.76716423
2,9,5,0.25572127,0.25328842,0.25328842,0.3205,   0/  3,3.76480746
2,9,6,0.25476613,0.25279925,0.25279925,0.3193,   0/  3,3.76522756
2,9,7,0.25418121,0.25122889,0.25122889,0.3297,   0/  3,3.76225495
2,9,8,0.25360698,0.25203564,0.25122889,0.321,   1/  3,3.76697469
2,9,9,0.25309146,0.25162547,0.25122889,0.3268,   2/  3,3.78665614
2,9,10,0.25266915,0.25258638,0.25122889,0.32,   3/  3,3.81408358
3,0,0,0.36033687,0.32493861,0.32493861,0.1135,   0/  3,3.14299083
3,0,1,0.32499246,0.32497632,0.32493861,0.1135,   1/  3,3.15475345
3,0,2,0.32499765,0.32498846,0.32493861,0.1135,   2/  3,3.15252042
3,0,3,0.32499218,0.32494714,0.32493861,0.1135,   3/  3,3.15931582
3,1,0,0.38018089,0.32502561,0.32502561,0.1135,   0/  3,3.77924633
3,1,1,0.32495951,0.32491861,0.32491861,0.1135,   0/  3,3.79512596
3,1,2,0.3249523,0.3249423,0.32491861,0.1135,   1/  3,3.79260302
3,1,3,0.3249594,0.3249232,0.32491861,0.1135,   2/  3,3.78730798
3,1,4,0.32495588,0.32492177,0.32491861,0.1135,   3/  3,3.79133391
3,2,0,0.34960137,0.32497532,0.32497532,0.1135,   0/  3,3.72702503
3,2,1,0.32500132,0.32492044,0.32492044,0.1135,   0/  3,3.72864556
3,2,2,0.32498581,0.32492587,0.32492044,0.1135,   1/  3,3.73253489
3,2,3,0.32500545,0.32494775,0.32492044,0.1135,   2/  3,3.72612453
3,2,4,0.32498455,0.32492506,0.32492044,0.1135,   3/  3,3.72847199
3,3,0,0.34587592,0.32492364,0.32492364,0.1135,   0/  3,3.1002574
3,3,1,0.3250054,0.32494214,0.32492364,0.1135,   1/  3,3.1118474
3,3,2,0.32500093,0.325006,0.32492364,0.1135,   2/  3,3.11781025
3,3,3,0.32499087,0.32495559,0.32492364,0.1135,   3/  3,3.11192322
3,4,0,0.38343278,0.32500896,0.32500896,0.1135,   0/  3,3.08190322
3,4,1,0.32496012,0.32493052,0.32493052,0.1135,   0/  3,3.08140111
3,4,2,0.32495931,0.32494772,0.32493052,0.1135,   1/  3,3.08042598
3,4,3,0.32495236,0.32492947,0.32492947,0.1135,   1/  3,3.07675123
3,4,4,0.32495527,0.32490371,0.32490371,0.1135,   1/  3,3.08061457
3,4,5,0.32495132,0.32491517,0.32490371,0.1135,   2/  3,3.0826664
3,4,6,0.32495541,0.32491505,0.32490371,0.1135,   3/  3,3.07777238
3,5,0,0.34578144,0.3250056,0.3250056,0.1135,   0/  3,3.77160716
3,5,1,0.3250052,0.32505537,0.3250056,0.1135,   1/  3,3.79559612
3,5,2,0.32500067,0.32494461,0.32494461,0.1135,   1/  3,3.7927568
3,5,3,0.32500686,0.32499036,0.32494461,0.1135,   2/  3,3.79271245
3,5,4,0.32499778,0.32499174,0.32494461,0.1135,   3/  3,3.79354811
3,6,0,0.3499656,0.3250854,0.3250854,0.1135,   0/  3,3.72574258
3,6,1,0.32502303,0.32492403,0.32492403,0.1135,   0/  3,3.73927093
3,6,2,0.32502215,0.32494741,0.32492403,0.1135,   1/  3,3.74370265
3,6,3,0.32500561,0.32492828,0.32492403,0.1135,   2/  3,3.74184847
3,6,4,0.32499815,0.32502561,0.32492403,0.1027,   3/  3,3.73589039
3,7,0,0.35065,0.32495208,0.32495208,0.1135,   0/  3,3.7469213
3,7,1,0.32503308,0.32501832,0.32495208,0.1135,   1/  3,3.77313757
3,7,2,0.32502395,0.32496106,0.32495208,0.1135,   2/  3,3.77210832
3,7,3,0.32501919,0.32498173,0.32495208,0.1135,   3/  3,3.77480412
3,8,0,0.34704269,0.32495467,0.32495467,0.1135,   0/  3,3.09008455
3,8,1,0.32500433,0.32497433,0.32495467,0.1135,   1/  3,3.10660815
3,8,2,0.32499769,0.32493049,0.32493049,0.1135,   1/  3,3.10016561
3,8,3,0.32499054,0.3250058,0.32493049,0.1135,   2/  3,3.10416865
3,8,4,0.32500138,0.32494342,0.32493049,0.1135,   3/  3,3.0994463
3,9,0,0.3443795,0.32497567,0.32497567,0.1135,   0/  3,3.72712207
3,9,1,0.32500499,0.32504132,0.32497567,0.098,   1/  3,3.74769783
3,9,2,0.32501649,0.32497143,0.32497143,0.1135,   1/  3,3.74143314
3,9,3,0.32501956,0.32506563,0.32497143,0.1135,   2/  3,3.74923968
3,9,4,0.3250223,0.32502483,0.32497143,0.1135,   3/  3,3.74240971
4,0,0,0.3555963,0.32492883,0.32492883,0.1135,   0/  3,3.14317989
4,0,1,0.32500522,0.32493891,0.32492883,0.1135,   1/  3,3.15987873
4,0,2,0.32498085,0.32499703,0.32492883,0.1135,   2/  3,3.15474582
4,0,3,0.32499715,0.3249084,0.3249084,0.1135,   2/  3,3.16004562
4,0,4,0.32500003,0.32490758,0.32490758,0.1135,   2/  3,3.16056323
4,0,5,0.32500043,0.32495136,0.32490758,0.1135,   3/  3,3.15838194
4,1,0,0.38916358,0.32499624,0.32499624,0.1135,   0/  3,3.77731323
4,1,1,0.32496594,0.32490406,0.32490406,0.1135,   0/  3,3.79314327
4,1,2,0.3249539,0.32491653,0.32490406,0.1135,   1/  3,3.79189897
4,1,3,0.3249563,0.32493418,0.32490406,0.1135,   2/  3,3.79650903
4,1,4,0.32494975,0.32493731,0.32490406,0.1135,   3/  3,3.78955412
4,2,0,0.34730231,0.32499488,0.32499488,0.1135,   0/  3,3.7130816
4,2,1,0.32497788,0.32497061,0.32497061,0.1135,   0/  3,3.72610903
4,2,2,0.3250008,0.32503355,0.32497061,0.1135,   1/  3,3.72136545
4,2,3,0.32499498,0.32498821,0.32497061,0.1135,   2/  3,3.72111559
4,2,4,0.32497894,0.32501469,0.32497061,0.101,   3/  3,3.72506809
4,3,0,0.35246048,0.32494435,0.32494435,0.1135,   0/  3,3.14625812
4,3,1,0.32500461,0.32499787,0.32494435,0.1028,   1/  3,3.15511513
4,3,2,0.32499857,0.32496834,0.32494435,0.1135,   2/  3,3.15802741
4,3,3,0.32500004,0.32504415,0.32494435,0.1028,   3/  3,3.15854049
4,4,0,0.34892907,0.32492868,0.32492868,0.1135,   0/  3,3.09059906
4,4,1,0.32501939,0.32502461,0.32492868,0.1135,   1/  3,3.1080718
4,4,2,0.32502401,0.32497326,0.32492868,0.1135,   2/  3,3.10362625
4,4,3,0.32501777,0.32496783,0.32492868,0.1135,   3/  3,3.10392547
4,5,0,0.37993993,0.32501416,0.32501416,0.1135,   0/  3,3.7266686
4,5,1,0.32495948,0.32495564,0.32495564,0.1135,   0/  3,3.7333169
4,5,2,0.32495394,0.32492599,0.32492599,0.1135,   0/  3,3.73543119
4,5,3,0.32495387,0.32494656,0.32492599,0.1135,   1/  3,3.73635149
4,5,4,0.32495045,0.32495157,0.32492599,0.1135,   2/  3,3.72970438
4,5,5,0.32495715,0.32493656,0.32492599,0.1135,   3/  3,3.73361778
4,6,0,0.3862811,0.32500205,0.32500205,0.1135,   0/  3,3.77786613
4,6,1,0.32496531,0.32491084,0.32491084,0.1135,   0/  3,3.79484892
4,6,2,0.32496108,0.32492553,0.32491084,0.1135,   1/  3,3.79129243
4,6,3,0.3249514,0.32491842,0.32491084,0.1135,   2/  3,3.79938388
4,6,4,0.32495482,0.32492973,0.32491084,0.1135,   3/  3,3.79847026
4,7,0,0.39261298,0.32505015,0.32505015,0.1135,   0/  3,3.76186061
4,7,1,0.32495459,0.32494821,0.32494821,0.1135,   0/  3,3.78127527
4,7,2,0.32495048,0.32494372,0.32494372,0.1135,   0/  3,3.78103065
4,7,3,0.32495827,0.32492239,0.32492239,0.1135,   0/  3,3.77353692
4,7,4,0.32495527,0.3249443,0.32492239,0.1135,   1/  3,3.77548122
4,7,5,0.32495755,0.32490445,0.32490445,0.1135,   1/  3,3.78042364
4,7,6,0.32495734,0.3249063,0.32490445,0.1135,   2/  3,3.78026152
4,7,7,0.32495418,0.32492622,0.32490445,0.1135,   3/  3,3.78256106
4,8,0,0.38240606,0.32500602,0.32500602,0.1135,   0/  3,3.10165834
4,8,1,0.32496531,0.32490837,0.32490837,0.1135,   0/  3,3.11056805
4,8,2,0.32495447,0.3249198,0.32490837,0.1135,   1/  3,3.1102097
4,8,3,0.32495531,0.32493469,0.32490837,0.1135,   2/  3,3.10726118
4,8,4,0.32495363,0.32493598,0.32490837,0.1135,   3/  3,3.11518788
4,9,0,0.32762108,0.26700821,0.26700821,0.2871,   0/  3,3.75247455
4,9,1,0.26301214,0.26030288,0.26030288,0.3089,   0/  3,3.76016855
4,9,2,0.26014396,0.25860372,0.25860372,0.3288,   0/  3,3.76021147
4,9,3,0.25877516,0.25788751,0.25788751,0.3332,   0/  3,3.77189136
4,9,4,0.25793358,0.25703174,0.25703174,0.3378,   0/  3,3.76185894
4,9,5,0.25730184,0.25588312,0.25588312,0.3444,   0/  3,3.76868987
4,9,6,0.25683895,0.25767893,0.25588312,0.3404,   1/  3,3.76914763
4,9,7,0.25662109,0.25512366,0.25512366,0.3397,   1/  3,3.76651359
4,9,8,0.25627846,0.2554991,0.25512366,0.3464,   2/  3,3.77605367
4,9,9,0.25597825,0.25541706,0.25512366,0.3424,   3/  3,3.80894303
5,0,0,0.31446821,0.24454313,0.24454313,0.3386,   0/  3,3.12368727
5,0,1,0.23695982,0.2318133,0.2318133,0.3595,   0/  3,3.13433146
5,0,2,0.23263642,0.23329128,0.2318133,0.3548,   1/  3,3.13705993
5,0,3,0.23080643,0.23080688,0.23080688,0.3664,   1/  3,3.14083648
5,0,4,0.22997022,0.22974045,0.22974045,0.3815,   1/  3,3.13401651
5,0,5,0.22928489,0.22988227,0.22974045,0.3829,   2/  3,3.14296532
5,0,6,0.22869539,0.23015597,0.22974045,0.3854,   3/  3,3.1403985
5,1,0,0.3570388,0.32496125,0.32496125,0.1135,   0/  3,3.78459024
5,1,1,0.32504036,0.32498262,0.32496125,0.1135,   1/  3,3.81407547
5,1,2,0.32503976,0.32494625,0.32494625,0.1135,   1/  3,3.81070924
5,1,3,0.325026,0.32503913,0.32494625,0.101,   2/  3,3.80845594
5,1,4,0.32503614,0.32499092,0.32494625,0.1135,   3/  3,3.81042337
5,2,0,0.31990621,0.27143908,0.27143908,0.2852,   0/  3,3.69651008
5,2,1,0.26739718,0.25739035,0.25739035,0.3074,   0/  3,3.7119956
5,2,2,0.25222961,0.24744283,0.24744283,0.3599,   0/  3,3.71270037
5,2,3,0.24756052,0.24656322,0.24656322,0.3864,   0/  3,3.71416354
5,2,4,0.24642421,0.24550394,0.24550394,0.3735,   0/  3,3.7119627
5,2,5,0.24590052,0.24445058,0.24445058,0.365,   0/  3,3.70561123
5,2,6,0.24545492,0.24506066,0.24445058,0.3671,   1/  3,3.71254134
5,2,7,0.24505424,0.24389685,0.24389685,0.3734,   1/  3,3.71578407
5,2,8,0.24476357,0.24376876,0.24376876,0.3805,   1/  3,3.72083116
5,2,9,0.24427447,0.24392442,0.24376876,0.3777,   2/  3,3.73800778
5,2,10,0.24392682,0.2428518,0.2428518,0.3686,   2/  3,3.74980426
5,2,11,0.24358186,0.24335523,0.2428518,0.3733,   3/  3,3.75900555
5,3,0,0.34991075,0.32494872,0.32494872,0.1135,   0/  3,3.10537601
5,3,1,0.32499798,0.32499247,0.32494872,0.1135,   1/  3,3.1193192
5,3,2,0.32499541,0.32496901,0.32494872,0.1135,   2/  3,3.11431885
5,3,3,0.32499598,0.3249265,0.3249265,0.1135,   2/  3,3.12093592
5,3,4,0.32500708,0.32493514,0.3249265,0.1135,   3/  3,3.12101769
5,4,0,0.39117871,0.32502575,0.32502575,0.1135,   0/  3,3.09558153
5,4,1,0.32496509,0.32491707,0.32491707,0.1135,   0/  3,3.1119318
5,4,2,0.3249556,0.3249365,0.32491707,0.1135,   1/  3,3.10569882
5,4,3,0.32495726,0.32491878,0.32491707,0.1135,   2/  3,3.10915613
5,4,4,0.32495737,0.3249185,0.32491707,0.1135,   3/  3,3.10860515
5,5,0,0.34524368,0.3140049,0.3140049,0.186,   0/  3,3.70329714
5,5,1,0.29235824,0.27962345,0.27962345,0.2161,   0/  3,3.72497153
5,5,2,0.2790218,0.27444054,0.27444054,0.2841,   0/  3,3.72446299
5,5,3,0.27528503,0.27210777,0.27210777,0.2715,   0/  3,3.72235155
5,5,4,0.2741695,0.27200675,0.27200675,0.2859,   0/  3,3.72270703
5,5,5,0.27348968,0.27133238,0.27133238,0.2769,   0/  3,3.72200108
5,5,6,0.2733395,0.2716914,0.27133238,0.2851,   1/  3,3.72492099
5,5,7,0.27260875,0.27072977,0.27072977,0.2837,   1/  3,3.72750258
5,5,8,0.2727339,0.27195623,0.27072977,0.2912,   2/  3,3.72421503
