Generation,PID, Epoch, Training Loss, Validation Loss,Best Loss(Generation), Accuracy,EarlyStopCount,Runtime
0,0,0,0.33052663,0.28284253,0.28284253,0.2389,   0/  3,4.87233782
0,0,1,0.27502216,0.26376514,0.26376514,0.3368,   0/  3,4.93797207
0,0,2,0.26036729,0.25788454,0.25788454,0.2801,   0/  3,4.94132066
0,0,3,0.25789495,0.25669146,0.25669146,0.336,   0/  3,4.93489003
0,0,4,0.25710916,0.26051325,0.25669146,0.3193,   1/  3,4.94650769
0,0,5,0.25726946,0.25601113,0.25601113,0.353,   1/  3,4.9384048
0,0,6,0.2562023,0.2607211,0.25601113,0.3435,   2/  3,4.93686509
0,0,7,0.25657794,0.25885463,0.25601113,0.3237,   3/  3,4.94045568
0,1,0,0.15086307,0.11376104,0.11376104,0.8036,   0/  3,4.5312109
0,1,1,0.11454999,0.10858292,0.10858292,0.8036,   0/  3,4.54795074
0,1,2,0.1078847,0.10255007,0.10255007,0.8103,   0/  3,4.54590011
0,1,3,0.10474435,0.10029692,0.10029692,0.8173,   0/  3,4.55305839
0,1,4,0.10262498,0.09744303,0.09744303,0.8241,   0/  3,4.55720687
0,1,5,0.10109122,0.10986768,0.09744303,0.7938,   1/  3,4.56051493
0,1,6,0.10000072,0.09620112,0.09620112,0.8274,   1/  3,4.55269337
0,1,7,0.09907191,0.09987716,0.09620112,0.817,   2/  3,4.55921507
0,1,8,0.09801257,0.09465116,0.09465116,0.8275,   2/  3,4.56053782
0,1,9,0.09751438,0.09443445,0.09443445,0.8305,   2/  3,4.57587194
0,1,10,0.0971303,0.09918358,0.09443445,0.8234,   3/  3,4.59971881
0,2,0,0.21612662,0.15908168,0.15908168,0.6445,   0/  3,4.69762897
0,2,1,0.14157903,0.13626269,0.13626269,0.7371,   0/  3,4.73760557
0,2,2,0.11960131,0.11243445,0.11243445,0.7706,   0/  3,4.73979712
0,2,3,0.10987903,0.10992283,0.10992283,0.7785,   0/  3,4.73158431
0,2,4,0.10715344,0.1080763,0.1080763,0.7841,   0/  3,4.74189949
0,2,5,0.10474582,0.10579379,0.10579379,0.7989,   0/  3,4.73235035
0,2,6,0.10359798,0.10531715,0.10531715,0.7909,   0/  3,4.73390484
0,2,7,0.10150039,0.1047501,0.1047501,0.7953,   0/  3,4.74044085
0,2,8,0.10059182,0.10333221,0.10333221,0.8039,   0/  3,4.76420808
0,2,9,0.09868495,0.10016099,0.10016099,0.8201,   0/  3,4.82333946
0,2,10,0.09793074,0.10207329,0.10016099,0.8135,   1/  3,4.8445394
0,2,11,0.09688555,0.101283,0.10016099,0.8121,   2/  3,4.87056947
0,2,12,0.09599383,0.10072597,0.10016099,0.8117,   3/  3,4.97840047
0,3,0,0.29047958,0.23863749,0.23863749,0.4041,   0/  3,3.91531062
0,3,1,0.23028888,0.21593081,0.21593081,0.4646,   0/  3,3.94643593
0,3,2,0.19554549,0.16207768,0.16207768,0.6524,   0/  3,3.93493462
0,3,3,0.15266717,0.15068834,0.15068834,0.6807,   0/  3,3.93147564
0,3,4,0.14587944,0.14423908,0.14423908,0.6959,   0/  3,3.92452908
0,3,5,0.14181547,0.14559068,0.14423908,0.6939,   1/  3,3.92832661
0,3,6,0.13738003,0.13650657,0.13650657,0.738,   1/  3,3.93117332
0,3,7,0.13422479,0.14002122,0.13650657,0.7395,   2/  3,3.93028235
0,3,8,0.13228169,0.13630958,0.13630958,0.7457,   2/  3,3.93467045
0,3,9,0.13098148,0.1361773,0.1361773,0.7519,   2/  3,3.95987439
0,3,10,0.12948068,0.139787,0.1361773,0.7474,   3/  3,3.98456955
0,4,0,0.17720632,0.1227155,0.1227155,0.7452,   0/  3,4.20230007
0,4,1,0.11265797,0.08391643,0.08391643,0.8522,   0/  3,4.23298693
0,4,2,0.08018153,0.07560018,0.07560018,0.8779,   0/  3,4.20905757
0,4,3,0.07174143,0.07110953,0.07110953,0.8798,   0/  3,4.20346522
0,4,4,0.06823901,0.06671489,0.06671489,0.8907,   0/  3,4.20854163
0,4,5,0.06515218,0.06344795,0.06344795,0.8935,   0/  3,4.20953274
0,4,6,0.06125229,0.05996825,0.05996825,0.9005,   0/  3,4.21502042
0,4,7,0.05843976,0.05685781,0.05685781,0.9064,   0/  3,4.21977139
0,4,8,0.05647801,0.05770722,0.05685781,0.9035,   1/  3,4.23933125
0,4,9,0.05569169,0.0577328,0.05685781,0.908,   2/  3,4.30323172
0,4,10,0.05469506,0.05620306,0.05620306,0.9109,   2/  3,4.39038229
0,4,11,0.05449963,0.05513116,0.05513116,0.9103,   2/  3,4.42007613
0,4,12,0.05405056,0.05832047,0.05513116,0.9096,   3/  3,4.53551459
0,5,0,0.30307602,0.24779855,0.24779855,0.3214,   0/  3,3.9937861
0,5,1,0.2416699,0.23739523,0.23739523,0.3588,   0/  3,4.03449392
0,5,2,0.23483556,0.23487636,0.23487636,0.371,   0/  3,4.03829145
0,5,3,0.23095065,0.229528,0.229528,0.3936,   0/  3,4.03231955
0,5,4,0.2283608,0.22953082,0.229528,0.3893,   1/  3,4.03439832
0,5,5,0.22671219,0.23642532,0.229528,0.374,   2/  3,4.03626299
0,5,6,0.22546676,0.22417076,0.22417076,0.4168,   2/  3,4.0337162
0,5,7,0.22404372,0.2249045,0.22417076,0.4156,   3/  3,4.0376296
0,6,0,0.1972143,0.14320859,0.14320859,0.7613,   0/  3,5.45947909
0,6,1,0.1351772,0.12839484,0.12839484,0.7711,   0/  3,5.5087626
0,6,2,0.11996954,0.1099707,0.1099707,0.8171,   0/  3,5.52040148
0,6,3,0.11055445,0.10502276,0.10502276,0.8212,   0/  3,5.51629758
0,6,4,0.10629897,0.10505675,0.10502276,0.8236,   1/  3,5.51430869
0,6,5,0.10355871,0.10462141,0.10462141,0.8141,   1/  3,5.51156998
0,6,6,0.10203484,0.10046717,0.10046717,0.8217,   1/  3,5.5215075
0,6,7,0.10083609,0.1013343,0.10046717,0.8231,   2/  3,5.54514527
0,6,8,0.09974621,0.10142728,0.10046717,0.8187,   3/  3,5.62559748
0,7,0,0.34536261,0.32502003,0.32502003,0.1135,   0/  3,4.56888223
0,7,1,0.32504638,0.32502879,0.32502003,0.1135,   1/  3,4.59481549
0,7,2,0.32503206,0.32495845,0.32495845,0.1135,   1/  3,4.59178424
0,7,3,0.3250261,0.32501363,0.32495845,0.1135,   2/  3,4.59252334
0,7,4,0.32503117,0.32504411,0.32495845,0.1135,   3/  3,4.59940076
0,8,0,0.3732635,0.32501008,0.32501008,0.1135,   0/  3,5.38318014
0,8,1,0.32496237,0.32492834,0.32492834,0.1135,   0/  3,5.43206191
0,8,2,0.32495365,0.32491646,0.32491646,0.1135,   0/  3,5.41411972
0,8,3,0.32495421,0.32493349,0.32491646,0.1135,   1/  3,5.42120671
0,8,4,0.32495217,0.32492207,0.32491646,0.1135,   2/  3,5.42267466
