Generation,PID, Epoch, Training Loss, Validation Loss,Best Loss(Generation), Accuracy,EarlyStopCount,RunTime
0,0,0,0.16063408,0.12060952,0.12060952,0.7867,   0/  3,5.05331779
0,0,1,0.10650917,0.09667153,0.09667153,0.8354,   0/  3,5.07254243
0,0,2,0.09734568,0.09139868,0.09139868,0.8485,   0/  3,5.07295418
0,0,3,0.0917805,0.08870191,0.08870191,0.8541,   0/  3,5.07227039
0,0,4,0.08877053,0.08902348,0.08870191,0.8529,   1/  3,5.07191896
0,0,5,0.08691121,0.0846426,0.0846426,0.8581,   1/  3,5.08103085
0,0,6,0.08520842,0.08824407,0.0846426,0.8581,   2/  3,5.08659577
0,0,7,0.08415874,0.08588722,0.0846426,0.86,   3/  3,5.08575559
0,1,0,0.37251325,0.32503076,0.32503076,0.1135,   0/  3,3.92200375
0,1,1,0.32496265,0.32493135,0.32493135,0.1135,   0/  3,3.94963408
0,1,2,0.32495741,0.32490872,0.32490872,0.1135,   0/  3,3.94647098
0,1,3,0.32495245,0.32492639,0.32490872,0.1135,   1/  3,3.95363951
0,1,4,0.32494947,0.3249205,0.32490872,0.1135,   2/  3,3.9374826
0,1,5,0.32496112,0.32490772,0.32490772,0.1135,   2/  3,3.93514776
0,1,6,0.32495461,0.32492561,0.32490772,0.1135,   3/  3,3.92790675
0,2,0,0.32412269,0.29368528,0.29368528,0.2498,   0/  3,4.33749509
0,2,1,0.28666701,0.27951715,0.27951715,0.3031,   0/  3,4.35137463
0,2,2,0.27348224,0.26941846,0.26941846,0.3383,   0/  3,4.35830736
0,2,3,0.26887473,0.26642662,0.26642662,0.3702,   0/  3,4.35058236
0,2,4,0.26697369,0.26498738,0.26498738,0.3827,   0/  3,4.35352898
0,2,5,0.26592095,0.26479435,0.26479435,0.3779,   0/  3,4.36265206
0,2,6,0.26522329,0.26550393,0.26479435,0.3418,   1/  3,4.35984445
0,2,7,0.26498243,0.26511826,0.26479435,0.3639,   2/  3,4.35177803
0,2,8,0.26376237,0.26242965,0.26242965,0.3535,   2/  3,4.37853813
0,2,9,0.26192883,0.26142117,0.26142117,0.3618,   2/  3,4.39132738
0,2,10,0.26075788,0.26126126,0.26126126,0.3475,   2/  3,4.38764882
0,2,11,0.26038756,0.2611699,0.2611699,0.3659,   2/  3,4.39139414
0,2,12,0.2599339,0.26015893,0.26015893,0.372,   2/  3,4.39751649
0,2,13,0.25970494,0.2605344,0.26015893,0.3664,   3/  3,4.40098763
0,3,0,0.34554177,0.32513883,0.32513883,0.1135,   0/  3,5.14606047
0,3,1,0.32512625,0.32542292,0.32513883,0.1028,   1/  3,5.16964769
0,3,2,0.32509812,0.32496,0.32496,0.1135,   1/  3,5.16618252
0,3,3,0.32509652,0.32503323,0.32496,0.1135,   2/  3,5.17166448
0,3,4,0.32508872,0.32510529,0.32496,0.1135,   3/  3,5.17068338
0,4,0,0.33798699,0.32495366,0.32495366,0.1135,   0/  3,4.54956746
0,4,1,0.31178284,0.26867107,0.26867107,0.2293,   0/  3,4.56029034
0,4,2,0.25852906,0.25633529,0.25633529,0.2859,   0/  3,4.54513144
0,4,3,0.25491848,0.25671772,0.25633529,0.3137,   1/  3,4.5525701
0,4,4,0.25539147,0.25383074,0.25383074,0.3143,   1/  3,4.54959631
0,4,5,0.25395916,0.25423531,0.25383074,0.3219,   2/  3,4.54107833
0,4,6,0.25441502,0.25542362,0.25383074,0.3238,   3/  3,4.54608011
0,5,0,0.1747161,0.13671058,0.13671058,0.7306,   0/  3,5.23513603
0,5,1,0.13587271,0.1269372,0.1269372,0.7555,   0/  3,5.25800753
0,5,2,0.12880533,0.12234888,0.12234888,0.7769,   0/  3,5.25572944
0,5,3,0.12275245,0.11950965,0.11950965,0.7637,   0/  3,5.25332975
0,5,4,0.11654388,0.11529126,0.11529126,0.7855,   0/  3,5.24886537
0,5,5,0.11051638,0.11136368,0.11136368,0.7979,   0/  3,5.25136518
0,5,6,0.1054195,0.1021014,0.1021014,0.8193,   0/  3,5.25798941
0,5,7,0.10064319,0.100416,0.100416,0.8215,   0/  3,5.26000333
0,5,8,0.09772656,0.09521829,0.09521829,0.8325,   0/  3,5.28311133
0,5,9,0.09579944,0.09537963,0.09521829,0.8313,   1/  3,5.33380866
0,5,10,0.0951914,0.10380902,0.09521829,0.8159,   2/  3,5.36935115
0,5,11,0.09430123,0.09511169,0.09511169,0.8315,   2/  3,5.40387559
0,5,12,0.09398759,0.09421781,0.09421781,0.8327,   2/  3,5.52045584
0,5,13,0.09319848,0.09434717,0.09421781,0.8362,   3/  3,5.5961287
0,6,0,0.20614215,0.15409174,0.15409174,0.6866,   0/  3,4.71339369
0,6,1,0.14204591,0.12931823,0.12931823,0.7625,   0/  3,4.75335646
0,6,2,0.12810701,0.12209913,0.12209913,0.7851,   0/  3,4.7525928
0,6,3,0.12274652,0.11902011,0.11902011,0.7866,   0/  3,4.75096989
0,6,4,0.11943505,0.11320501,0.11320501,0.8024,   0/  3,4.75046706
