Generation,PID, Epoch, Training Loss, Validation Loss,Best Loss(Generation), Accuracy,EarlyStopCount,RunTime
0,0,0,0.37825321,0.32498654,0.32498654,0.1135,   0/  3,3.31899929
0,0,1,0.32496067,0.3249201,0.3249201,0.1135,   0/  3,3.33760381
0,0,2,0.32495549,0.32492364,0.3249201,0.1135,   1/  3,3.33190703
0,0,3,0.32495361,0.32490485,0.32490485,0.1135,   1/  3,3.33594441
0,0,4,0.32495336,0.32493514,0.32490485,0.1135,   2/  3,3.33372831
0,0,5,0.32495328,0.32492573,0.32490485,0.1135,   3/  3,3.33599567
0,1,0,0.34556694,0.32500164,0.32500164,0.1135,   0/  3,3.72956467
0,1,1,0.32507137,0.32507096,0.32500164,0.0958,   1/  3,3.74322176
0,1,2,0.32506634,0.32492474,0.32492474,0.1135,   1/  3,3.74866867
0,1,3,0.32505318,0.3250551,0.32492474,0.1135,   2/  3,3.74838471
0,1,4,0.32507431,0.32502638,0.32492474,0.1135,   3/  3,3.7436192
0,2,0,0.31645578,0.27714703,0.27714703,0.3074,   0/  3,3.35102344
0,2,1,0.25902061,0.24948928,0.24948928,0.3919,   0/  3,3.38900256
0,2,2,0.24312454,0.23236478,0.23236478,0.4576,   0/  3,3.38881826
0,2,3,0.2180595,0.20420479,0.20420479,0.4995,   0/  3,3.38829613
0,2,4,0.20134664,0.19330478,0.19330478,0.5286,   0/  3,3.38884425
0,2,5,0.19634364,0.18918468,0.18918468,0.5617,   0/  3,3.38716078
0,2,6,0.18779657,0.18196369,0.18196369,0.5898,   0/  3,3.39072347
0,2,7,0.18103929,0.17607132,0.17607132,0.6187,   0/  3,3.38725305
0,2,8,0.1775028,0.17962875,0.17607132,0.6328,   1/  3,3.39952874
0,2,9,0.17483577,0.17291149,0.17291149,0.6565,   1/  3,3.44541931
0,2,10,0.17360363,0.17082128,0.17082128,0.644,   1/  3,3.54609013
0,2,11,0.17268133,0.17167925,0.17082128,0.6522,   2/  3,3.58736014
0,2,12,0.17126555,0.16581686,0.16581686,0.6511,   2/  3,3.65094376
0,2,13,0.17016868,0.17135576,0.16581686,0.6577,   3/  3,3.91213012
0,3,0,0.33969903,0.28703388,0.28703388,0.2874,   0/  3,3.47976327
0,3,1,0.26271973,0.25287764,0.25287764,0.3317,   0/  3,3.52164316
0,3,2,0.25476439,0.25418521,0.25287764,0.3463,   1/  3,3.52721167
0,3,3,0.25329157,0.26131791,0.25287764,0.3348,   2/  3,3.52630639
0,3,4,0.25262387,0.25141092,0.25141092,0.3439,   2/  3,3.52603936
0,3,5,0.25228608,0.24906747,0.24906747,0.3403,   2/  3,3.52769423
0,3,6,0.25279398,0.254451,0.24906747,0.3344,   3/  3,3.53070855
0,4,0,0.36004736,0.29845994,0.29845994,0.2177,   0/  3,3.22768712
0,4,1,0.2918831,0.28721734,0.28721734,0.2243,   0/  3,3.25347495
0,4,2,0.28668611,0.28512235,0.28512235,0.2233,   0/  3,3.25224566
0,4,3,0.28513933,0.28539279,0.28512235,0.2166,   1/  3,3.25521135
0,4,4,0.2842017,0.28287416,0.28287416,0.2263,   1/  3,3.25718594
0,4,5,0.28359459,0.28369111,0.28287416,0.2251,   2/  3,3.25027466
0,4,6,0.28336579,0.28377513,0.28287416,0.2244,   3/  3,3.25082445
0,5,0,0.38284541,0.32503594,0.32503594,0.1135,   0/  3,4.27242541
0,5,1,0.32496301,0.32491894,0.32491894,0.1135,   0/  3,4.33823633
0,5,2,0.32494321,0.32495778,0.32491894,0.1135,   1/  3,4.33964872
0,5,3,0.32496085,0.32492375,0.32491894,0.1135,   2/  3,4.34270549
0,5,4,0.32495496,0.3249262,0.32491894,0.1135,   3/  3,4.33345222
0,6,0,0.38192594,0.32500402,0.32500402,0.1135,   0/  3,3.65381789
0,6,1,0.32496957,0.32492557,0.32492557,0.1135,   0/  3,3.70272613
0,6,2,0.32495127,0.32491245,0.32491245,0.1135,   0/  3,3.70120811
0,6,3,0.32495781,0.32490835,0.32490835,0.1135,   0/  3,3.70454288
0,6,4,0.32495115,0.32495178,0.32490835,0.1135,   1/  3,3.69889832
0,6,5,0.32495955,0.32491186,0.32490835,0.1135,   2/  3,3.70517492
0,6,6,0.32495363,0.32492384,0.32490835,0.1135,   3/  3,3.70405173
0,7,0,0.24156167,0.16758271,0.16758271,0.6211,   0/  3,3.56363201
0,7,1,0.14758141,0.12832102,0.12832102,0.6959,   0/  3,3.61774325
0,7,2,0.11868964,0.11379492,0.11379492,0.7805,   0/  3,3.60412884
0,7,3,0.10399977,0.09003725,0.09003725,0.8601,   0/  3,3.60094166
0,7,4,0.08471612,0.08264935,0.08264935,0.8784,   0/  3,3.59940791
0,7,5,0.07901835,0.07563111,0.07563111,0.8871,   0/  3,3.59673929
0,7,6,0.07686076,0.07305623,0.07305623,0.8901,   0/  3,3.59550667
0,7,7,0.07465637,0.07326788,0.07305623,0.894,   1/  3,3.60508776
0,7,8,0.07437947,0.08197374,0.07305623,0.8764,   2/  3,3.62475491
0,7,9,0.07381102,0.07491455,0.07305623,0.8929,   3/  3,3.69398236
0,8,0,0.30747004,0.24804683,0.24804683,0.3711,   0/  3,3.52346444
0,8,1,0.23405066,0.22388315,0.22388315,0.4618,   0/  3,3.59704185
0,8,2,0.21092134,0.19385411,0.19385411,0.5374,   0/  3,3.59433198
0,8,3,0.17431523,0.15746676,0.15746676,0.6685,   0/  3,3.58192563
0,8,4,0.14571678,0.14187804,0.14187804,0.7026,   0/  3,3.57719851
0,8,5,0.13436244,0.12756508,0.12756508,0.7671,   0/  3,3.57472348
0,8,6,0.12376381,0.12257185,0.12257185,0.7943,   0/  3,3.57317138
0,8,7,0.11658673,0.11317625,0.11317625,0.8081,   0/  3,3.57106161
0,8,8,0.10994756,0.11097588,0.11097588,0.8215,   0/  3,3.59412146
0,8,9,0.1060547,0.10405482,0.10405482,0.8432,   0/  3,3.67464256
0,8,10,0.10425954,0.10409295,0.10405482,0.8365,   1/  3,3.79276752
