Generation,PID, Epoch, Training Loss, Validation Loss,Best loss(Generation), Accuracy,EarlyStopCount,RunTime
0,0,0,0.31651826,0.25693318,0.25693318,0.3144,   0/  3,3.86017346
0,0,1,0.24973442,0.24933924,0.24933924,0.3634,   0/  3,3.88580179
0,0,2,0.24537673,0.2453153,0.2453153,0.3613,   0/  3,3.88801503
0,0,3,0.24381667,0.24493241,0.24493241,0.3676,   0/  3,3.88599825
0,0,4,0.24292912,0.24367574,0.24367574,0.3506,   0/  3,3.88671732
0,0,5,0.24253243,0.24310598,0.24310598,0.3777,   0/  3,3.89032197
0,0,6,0.24194826,0.24305942,0.24305942,0.376,   0/  3,3.8826344
0,0,7,0.24169472,0.24307784,0.24305942,0.3704,   1/  3,3.88529587
0,0,8,0.24140657,0.2420199,0.2420199,0.3784,   1/  3,3.90418267
0,0,9,0.24112472,0.24263129,0.2420199,0.3802,   2/  3,3.94125581
0,0,10,0.24077329,0.24424805,0.2420199,0.3556,   3/  3,4.00520706
0,1,0,0.33142148,0.28118738,0.28118738,0.316,   0/  3,3.92466044
0,1,1,0.27304371,0.26996975,0.26996975,0.3437,   0/  3,3.96169543
0,1,2,0.26561191,0.26558804,0.26558804,0.3741,   0/  3,3.96511412
0,1,3,0.26249854,0.26394129,0.26394129,0.4108,   0/  3,3.96429706
0,1,4,0.26130425,0.26385999,0.26385999,0.3179,   0/  3,3.96587634
0,1,5,0.26073513,0.26354867,0.26354867,0.3963,   0/  3,3.97005749
0,1,6,0.26030868,0.26277583,0.26277583,0.3822,   0/  3,3.96586752
0,1,7,0.25911421,0.26376825,0.26277583,0.4007,   1/  3,3.96279812
0,1,8,0.25830807,0.26473514,0.26277583,0.389,   2/  3,3.97838473
0,1,9,0.2583704,0.2692291,0.26277583,0.3562,   3/  3,4.03043795
0,2,0,0.32070644,0.27742806,0.27742806,0.2597,   0/  3,3.81028795
0,2,1,0.26789642,0.26204521,0.26204521,0.309,   0/  3,3.84253597
0,2,2,0.26059822,0.25858826,0.25858826,0.3216,   0/  3,3.84275079
0,2,3,0.25667605,0.25457403,0.25457403,0.3552,   0/  3,3.83351302
0,2,4,0.25218467,0.25185039,0.25185039,0.3543,   0/  3,3.83688378
0,2,5,0.24993674,0.25081019,0.25081019,0.3551,   0/  3,3.83928633
0,2,6,0.24851211,0.24787484,0.24787484,0.3545,   0/  3,3.83694935
0,2,7,0.24714224,0.2469048,0.2469048,0.343,   0/  3,3.83971238
0,2,8,0.2457579,0.245727,0.245727,0.38,   0/  3,3.85171485
0,2,9,0.24445967,0.24494365,0.24494365,0.3902,   0/  3,3.88783813
0,2,10,0.2431142,0.24306779,0.24306779,0.3611,   0/  3,3.92991185
0,2,11,0.24195433,0.24675478,0.24306779,0.3699,   1/  3,3.95206952
0,2,12,0.24113175,0.2414841,0.2414841,0.3832,   1/  3,4.01841307
0,2,13,0.24015974,0.24311992,0.2414841,0.3637,   2/  3,4.15628481
0,2,14,0.23669886,0.23903313,0.23903313,0.3976,   2/  3,4.18515587
0,2,15,0.23481703,0.23492256,0.23492256,0.4096,   2/  3,4.18267965
0,2,16,0.2342365,0.23724595,0.23492256,0.4105,   3/  3,4.18671536
0,3,0,0.37755098,0.32503178,0.32503178,0.1135,   0/  3,3.32682443
0,3,1,0.32496722,0.32492037,0.32492037,0.1135,   0/  3,3.35472512
0,3,2,0.32495589,0.32491493,0.32491493,0.1135,   0/  3,3.3511517
0,3,3,0.32494859,0.32494132,0.32491493,0.1135,   1/  3,3.35974002
0,3,4,0.32495726,0.32491032,0.32491032,0.1135,   1/  3,3.35680199
0,3,5,0.32494797,0.32493766,0.32491032,0.1135,   2/  3,3.35239577
0,3,6,0.32495558,0.32490691,0.32490691,0.1135,   2/  3,3.35352135
0,3,7,0.324956,0.32491288,0.32490691,0.1135,   3/  3,3.36124277
0,4,0,0.37710288,0.32505304,0.32505304,0.1135,   0/  3,3.21951866
0,4,1,0.3249664,0.32490926,0.32490926,0.1135,   0/  3,3.22965884
0,4,2,0.32495648,0.32491186,0.32490926,0.1135,   1/  3,3.22800136
0,4,3,0.32495421,0.32491673,0.32490926,0.1135,   2/  3,3.22776055
0,4,4,0.32495837,0.32492057,0.32490926,0.1135,   3/  3,3.23669648
0,5,0,0.35968066,0.32491672,0.32491672,0.1135,   0/  3,3.09822249
0,5,1,0.32499496,0.32498344,0.32491672,0.1135,   1/  3,3.11668038
0,5,2,0.32497823,0.32493348,0.32491672,0.1135,   2/  3,3.11268401
0,5,3,0.32499518,0.32494246,0.32491672,0.1135,   3/  3,3.11371851
0,6,0,0.32541522,0.28188263,0.28188263,0.2098,   0/  3,3.8898921
0,6,1,0.27039415,0.26623155,0.26623155,0.2733,   0/  3,3.92517662
0,6,2,0.26530353,0.26499287,0.26499287,0.3098,   0/  3,3.93250346
0,6,3,0.26216287,0.26313402,0.26313402,0.3021,   0/  3,3.92448759
0,6,4,0.2590641,0.26062285,0.26062285,0.3019,   0/  3,3.92531204
0,6,5,0.25792341,0.26028228,0.26028228,0.3071,   0/  3,3.92561722
0,6,6,0.25764903,0.26203137,0.26028228,0.3042,   1/  3,3.92260742
0,6,7,0.25796212,0.26084905,0.26028228,0.3076,   2/  3,3.92122555
0,6,8,0.25727044,0.26171905,0.26028228,0.313,   3/  3,3.94767141
0,7,0,0.35542292,0.32503374,0.32503374,0.1135,   0/  3,3.25307655
0,7,1,0.32501947,0.32494602,0.32494602,0.1135,   0/  3,3.27538514
0,7,2,0.32501619,0.32496263,0.32494602,0.1135,   1/  3,3.27287149
0,7,3,0.32501452,0.32493738,0.32493738,0.1135,   1/  3,3.27405453
0,7,4,0.32502031,0.32497525,0.32493738,0.101,   2/  3,3.27793217
0,7,5,0.32501882,0.32494855,0.32493738,0.1135,   3/  3,3.26975775
0,8,0,0.33841235,0.31202279,0.31202279,0.2042,   0/  3,3.31767821
0,8,1,0.26728801,0.25156521,0.25156521,0.3458,   0/  3,3.3591845
0,8,2,0.2442424,0.24581159,0.24581159,0.3888,   0/  3,3.34464169
0,8,3,0.24075606,0.24025402,0.24025402,0.3856,   0/  3,3.34877491
0,8,4,0.23917343,0.23824416,0.23824416,0.4193,   0/  3,3.34353662
