Generation,PID, Epoch, Training Loss, Validation Loss,Best loss(Generation), Accuracy,EarlyStopCount,Runtime
0,0,0,0.30370464,0.26673344,0.26673344,0.2868,   0/  3,4.40276909
0,0,1,0.26489806,0.26189622,0.26189622,0.2891,   0/  3,4.42114091
0,0,2,0.26172009,0.25811791,0.25811791,0.3115,   0/  3,4.42879319
0,0,3,0.26046006,0.25808983,0.25808983,0.3139,   0/  3,4.42003989
0,0,4,0.25977416,0.25666943,0.25666943,0.3204,   0/  3,4.4149797
0,0,5,0.25937563,0.25819902,0.25666943,0.3138,   1/  3,4.42532277
0,0,6,0.2589527,0.2562592,0.2562592,0.3344,   1/  3,4.42112803
0,0,7,0.25681525,0.25419844,0.25419844,0.3336,   1/  3,4.42529821
0,0,8,0.25466037,0.25222573,0.25222573,0.3304,   1/  3,4.43229103
0,0,9,0.25367579,0.25182916,0.25182916,0.3399,   1/  3,4.45971513
0,0,10,0.25348317,0.25174762,0.25174762,0.3367,   1/  3,4.47801447
0,0,11,0.25278984,0.25044905,0.25044905,0.3309,   1/  3,4.49424314
0,0,12,0.25273405,0.25052484,0.25044905,0.334,   2/  3,4.5489347
0,0,13,0.25282601,0.25038211,0.25038211,0.3393,   2/  3,4.60713506
0,0,14,0.25212552,0.24967058,0.24967058,0.3416,   2/  3,4.59475279
0,0,15,0.252285,0.24948584,0.24948584,0.3404,   2/  3,4.59035897
0,0,16,0.25146432,0.25471016,0.24948584,0.3317,   3/  3,4.59518814
0,1,0,0.38235836,0.32505948,0.32505948,0.1135,   0/  3,4.51843047
0,1,1,0.30043393,0.28136559,0.28136559,0.2548,   0/  3,4.51902223
0,1,2,0.27788858,0.27570425,0.27570425,0.2831,   0/  3,4.52566886
0,1,3,0.27532255,0.27463055,0.27463055,0.305,   0/  3,4.52748418
0,1,4,0.27391651,0.27374903,0.27374903,0.3024,   0/  3,4.5323379
0,1,5,0.27350657,0.27339602,0.27339602,0.3071,   0/  3,4.52636647
0,1,6,0.27321657,0.27241449,0.27241449,0.3106,   0/  3,4.52562451
0,1,7,0.27246976,0.27390553,0.27241449,0.3015,   1/  3,4.52814412
0,1,8,0.2725072,0.27298927,0.27241449,0.31,   2/  3,4.54483271
0,1,9,0.2725949,0.27334189,0.27241449,0.3134,   3/  3,4.56937361
0,2,0,0.37582416,0.32499228,0.32499228,0.1135,   0/  3,3.20045185
0,2,1,0.32496098,0.32490638,0.32490638,0.1135,   0/  3,3.21857905
0,2,2,0.3249533,0.32492477,0.32490638,0.1135,   1/  3,3.22389436
