Generation,PID, Epoch, Training Loss, Validation Loss,Best Loss(Generation), Accuracy,EarlyStopCount,Runtime
0,0,0,0.24917138,0.16892457,0.16892457,0.6114,   0/  3,3.48438907
0,0,1,0.16258413,0.15377778,0.15377778,0.66,   0/  3,3.53301024
0,0,2,0.15341518,0.14527724,0.14527724,0.6879,   0/  3,3.53621578
0,0,3,0.14617815,0.13869259,0.13869259,0.7197,   0/  3,3.53429079
0,0,4,0.14174577,0.13740015,0.13740015,0.7175,   0/  3,3.53458428
0,0,5,0.13903702,0.14344056,0.13740015,0.6941,   1/  3,3.53442597
0,0,6,0.13789002,0.14091177,0.13740015,0.7139,   2/  3,3.53458333
0,0,7,0.13674993,0.13392107,0.13392107,0.7302,   2/  3,3.53771996
0,0,8,0.13590105,0.13035693,0.13035693,0.7304,   2/  3,3.54778934
0,0,9,0.1343726,0.13219227,0.13035693,0.736,   3/  3,3.59212279
0,1,0,0.37559152,0.32500599,0.32500599,0.1135,   0/  3,4.55634689
0,1,1,0.32496141,0.32491326,0.32491326,0.1135,   0/  3,4.57746196
0,1,2,0.32494946,0.32493606,0.32491326,0.1135,   1/  3,4.57278538
0,1,3,0.32495641,0.32492485,0.32491326,0.1135,   2/  3,4.57176304
0,1,4,0.32495142,0.32492838,0.32491326,0.1135,   3/  3,4.57736468
0,2,0,0.3425625,0.32496836,0.32496836,0.1135,   0/  3,5.43017411
0,2,1,0.32500676,0.32498633,0.32496836,0.1135,   1/  3,5.4551909
0,2,2,0.32501806,0.32491462,0.32491462,0.1135,   1/  3,5.45913386
0,2,3,0.32500807,0.32498275,0.32491462,0.1135,   2/  3,5.4524281
0,2,4,0.32500323,0.32500557,0.32491462,0.101,   3/  3,5.45550704
0,3,0,0.3014514,0.21352971,0.21352971,0.4874,   0/  3,4.04157805
0,3,1,0.18454139,0.16139993,0.16139993,0.653,   0/  3,4.08442426
0,3,2,0.16085225,0.15520136,0.15520136,0.6712,   0/  3,4.07743049
0,3,3,0.15442012,0.15350216,0.15350216,0.6987,   0/  3,4.0749023
0,3,4,0.14963708,0.14383493,0.14383493,0.7139,   0/  3,4.07803655
0,3,5,0.14481346,0.13866836,0.13866836,0.7196,   0/  3,4.07102776
0,3,6,0.14094261,0.13811185,0.13811185,0.6949,   0/  3,4.07426763
0,3,7,0.13955196,0.13589412,0.13589412,0.7178,   0/  3,4.07418895
0,3,8,0.13790512,0.13936876,0.13589412,0.7016,   1/  3,4.10386848
0,3,9,0.13604684,0.13257513,0.13257513,0.7245,   1/  3,4.15031672
0,3,10,0.13396373,0.13452464,0.13257513,0.7278,   2/  3,4.19449115
0,3,11,0.13296609,0.13416891,0.13257513,0.7223,   3/  3,4.23041534
0,4,0,0.22120603,0.17248314,0.17248314,0.6105,   0/  3,4.04794884
0,4,1,0.1655041,0.15921037,0.15921037,0.6402,   0/  3,4.09122634
0,4,2,0.15678342,0.15517247,0.15517247,0.664,   0/  3,4.09461236
0,4,3,0.1495533,0.14641867,0.14641867,0.7105,   0/  3,4.09838891
