Generation,PID, Epoch, Training Loss, Validation Loss,Best Loss(Generation), Accuracy,EarlyStopCount,Runtime
0,0,0,0.27836642,0.22910395,0.22910395,0.4215,   0/  3,4.51932859
0,0,1,0.22623255,0.21589059,0.21589059,0.5026,   0/  3,4.54230618
0,0,2,0.19527141,0.18855081,0.18855081,0.58,   0/  3,4.54753256
0,0,3,0.17518922,0.1692493,0.1692493,0.6226,   0/  3,4.53733611
0,0,4,0.17136843,0.16811589,0.16811589,0.631,   0/  3,4.53394461
0,0,5,0.16750405,0.16624694,0.16624694,0.628,   0/  3,4.5351119
0,0,6,0.16714595,0.16523251,0.16523251,0.6355,   0/  3,4.53684282
0,0,7,0.16490334,0.15958532,0.15958532,0.652,   0/  3,4.53777313
0,0,8,0.16519913,0.16695257,0.15958532,0.6333,   1/  3,4.5372479
0,0,9,0.16432719,0.1612311,0.15958532,0.6499,   2/  3,4.55769777
0,0,10,0.16224726,0.15999617,0.15958532,0.6444,   3/  3,4.56225395
0,1,0,0.39067374,0.32508401,0.32508401,0.1135,   0/  3,3.90623689
0,1,1,0.32497087,0.32493044,0.32493044,0.1135,   0/  3,3.92240119
0,1,2,0.32495325,0.32493323,0.32493044,0.1135,   1/  3,3.92409706
0,1,3,0.32494618,0.32492601,0.32492601,0.1135,   1/  3,3.93420291
0,1,4,0.32495617,0.3249498,0.32492601,0.1135,   2/  3,3.92097735
0,1,5,0.32495206,0.32491087,0.32491087,0.1135,   2/  3,3.92970705
0,1,6,0.32495196,0.32492545,0.32491087,0.1135,   3/  3,3.92504668
0,2,0,0.3956159,0.32510466,0.32510466,0.1028,   0/  3,3.28295565
0,2,1,0.324967,0.32494557,0.32494557,0.1135,   0/  3,3.30367017
0,2,2,0.32496233,0.32492149,0.32492149,0.1135,   0/  3,3.30763745
0,2,3,0.32495866,0.32491061,0.32491061,0.1135,   0/  3,3.30517578
0,2,4,0.32495269,0.32496257,0.32491061,0.1135,   1/  3,3.30675507
0,2,5,0.32495742,0.32492681,0.32491061,0.1135,   2/  3,3.30265331
0,2,6,0.32495223,0.32491747,0.32491061,0.1135,   3/  3,3.30693722
0,3,0,0.34043289,0.32550668,0.32550668,0.1028,   0/  3,5.14463711
0,3,1,0.32509688,0.32516945,0.32516945,0.1135,   0/  3,5.15846944
0,3,2,0.32509361,0.32495907,0.32495907,0.1135,   0/  3,5.16001654
0,3,3,0.32511378,0.32511449,0.32495907,0.101,   1/  3,5.16385436
0,3,4,0.32507906,0.32506524,0.32495907,0.1135,   2/  3,5.16195178
0,3,5,0.32506098,0.32495165,0.32495165,0.1135,   2/  3,5.1701498
0,3,6,0.32508952,0.32494131,0.32494131,0.1135,   2/  3,5.1632297
0,3,7,0.32508976,0.32496114,0.32494131,0.1135,   3/  3,5.16362119
0,4,0,0.34428286,0.31962723,0.31962723,0.1115,   0/  3,4.00087905
0,4,1,0.29912933,0.28904921,0.28904921,0.2301,   0/  3,4.06426334
0,4,2,0.2863614,0.28421649,0.28421649,0.2485,   0/  3,4.05948567
0,4,3,0.28281574,0.2805705,0.2805705,0.2773,   0/  3,4.0565331
0,4,4,0.27629162,0.27536501,0.27536501,0.2841,   0/  3,4.06185222
0,4,5,0.2731294,0.27425056,0.27425056,0.279,   0/  3,4.06923199
0,4,6,0.27238773,0.27342963,0.27342963,0.2822,   0/  3,4.0633688
0,4,7,0.27168108,0.27214369,0.27214369,0.2962,   0/  3,4.07570291
0,4,8,0.27134525,0.2728773,0.27214369,0.296,   1/  3,4.09881973
0,4,9,0.27090325,0.27234365,0.27214369,0.287,   2/  3,4.1661694
0,4,10,0.27068037,0.27127178,0.27127178,0.2927,   2/  3,4.23115993
0,4,11,0.27058161,0.27127667,0.27127178,0.2923,   3/  3,4.26898336
0,5,0,0.32209682,0.26559885,0.26559885,0.3176,   0/  3,4.5797801
0,5,1,0.24110829,0.22440947,0.22440947,0.377,   0/  3,4.62832737
0,5,2,0.22114605,0.21576566,0.21576566,0.3982,   0/  3,4.64043093
0,5,3,0.21574693,0.21380918,0.21380918,0.4179,   0/  3,4.6410985
0,5,4,0.21332693,0.21299095,0.21299095,0.4478,   0/  3,4.64295125
0,5,5,0.21165329,0.21565248,0.21299095,0.4437,   1/  3,4.64307785
0,5,6,0.21058682,0.21081057,0.21081057,0.4842,   1/  3,4.6432898
0,5,7,0.20948307,0.21215067,0.21081057,0.457,   2/  3,4.64824557
0,5,8,0.20907783,0.21133219,0.21081057,0.4856,   3/  3,4.66324282
0,6,0,0.33536071,0.3249863,0.3249863,0.1135,   0/  3,4.56536436
0,6,1,0.32506181,0.32502329,0.3249863,0.1135,   1/  3,4.56908751
0,6,2,0.3250643,0.32498813,0.3249863,0.1135,   2/  3,4.57042313
0,6,3,0.32505102,0.32495491,0.32495491,0.1135,   2/  3,4.57616735
0,6,4,0.32504974,0.32496766,0.32495491,0.1028,   3/  3,4.57296324
0,7,0,0.3527068,0.32496041,0.32496041,0.1135,   0/  3,5.33659983
0,7,1,0.32500393,0.32492153,0.32492153,0.1135,   0/  3,5.36908555
0,7,2,0.32498793,0.3249811,0.32492153,0.1135,   1/  3,5.35636616
0,7,3,0.32498997,0.32497841,0.32492153,0.1135,   2/  3,5.36091685
0,7,4,0.32499515,0.32495949,0.32492153,0.1135,   3/  3,5.36431789
0,8,0,0.34422395,0.32495766,0.32495766,0.1135,   0/  3,5.16009688
0,8,1,0.32507284,0.32504723,0.32495766,0.1135,   1/  3,5.18054295
0,8,2,0.3250337,0.32500473,0.32495766,0.1135,   2/  3,5.16970825
0,8,3,0.32505079,0.32499674,0.32495766,0.1135,   3/  3,5.1725297
0,9,0,0.34555938,0.32499306,0.32499306,0.1032,   0/  3,5.21507835
0,9,1,0.32511092,0.32504167,0.32499306,0.1135,   1/  3,5.24236751
0,9,2,0.32507252,0.32497541,0.32497541,0.1135,   1/  3,5.24221659
0,9,3,0.325066,0.32516754,0.32497541,0.1028,   2/  3,5.23635674
0,9,4,0.32505918,0.32500908,0.32497541,0.1028,   3/  3,5.23937607
1,0,0,0.39158242,0.32503468,0.32503468,0.1135,   0/  3,4.49330759
1,0,1,0.32496893,0.32492094,0.32492094,0.1135,   0/  3,4.5086236
1,0,2,0.3249521,0.32491516,0.32491516,0.1135,   0/  3,4.51327705
1,0,3,0.32495139,0.32496908,0.32491516,0.1135,   1/  3,4.51702094
1,0,4,0.32495677,0.32492019,0.32491516,0.1135,   2/  3,4.51797032
1,0,5,0.32495346,0.32490812,0.32490812,0.1135,   2/  3,4.51987791
1,0,6,0.32495569,0.32494564,0.32490812,0.1135,   3/  3,4.51349759
1,1,0,0.34766945,0.32496412,0.32496412,0.1135,   0/  3,4.47285795
1,1,1,0.32499843,0.3251297,0.32496412,0.1135,   1/  3,4.47543955
1,1,2,0.32500687,0.32498391,0.32496412,0.1135,   2/  3,4.49122143
1,1,3,0.32502523,0.32491852,0.32491852,0.1135,   2/  3,4.48762536
1,1,4,0.32500959,0.32496104,0.32491852,0.1135,   3/  3,4.49607205
1,2,0,0.34232472,0.3031966,0.3031966,0.1664,   0/  3,5.10782528
1,2,1,0.28946446,0.27877567,0.27877567,0.3047,   0/  3,5.12919402
1,2,2,0.27460391,0.26943697,0.26943697,0.3423,   0/  3,5.1335423
1,2,3,0.26654834,0.26257154,0.26257154,0.3146,   0/  3,5.11906862
1,2,4,0.2430495,0.23679906,0.23679906,0.3343,   0/  3,5.11981058
1,2,5,0.23707824,0.23502199,0.23502199,0.3404,   0/  3,5.11539483
1,2,6,0.23616756,0.23528392,0.23502199,0.3447,   1/  3,5.11638331
1,2,7,0.23578667,0.23556187,0.23502199,0.3368,   2/  3,5.1226716
1,2,8,0.23518297,0.23453439,0.23453439,0.3422,   2/  3,5.12337732
1,2,9,0.23500137,0.23449465,0.23449465,0.3299,   2/  3,5.13210893
1,2,10,0.23453516,0.23483797,0.23449465,0.3513,   3/  3,5.13410473
1,3,0,0.37891995,0.32503656,0.32503656,0.1135,   0/  3,5.14395213
1,3,1,0.32496725,0.32492228,0.32492228,0.1135,   0/  3,5.17048788
1,3,2,0.32495056,0.32492054,0.32492054,0.1135,   0/  3,5.16324735
1,3,3,0.32495475,0.3249142,0.3249142,0.1135,   0/  3,5.15502167
1,3,4,0.32496035,0.32491668,0.3249142,0.1135,   1/  3,5.1535821
1,3,5,0.32495232,0.32492567,0.3249142,0.1135,   2/  3,5.16347885
1,3,6,0.32495699,0.32491769,0.3249142,0.1135,   3/  3,5.16175508
1,4,0,0.28596122,0.22359137,0.22359137,0.4609,   0/  3,4.62592316
1,4,1,0.21135888,0.19811911,0.19811911,0.5773,   0/  3,4.66035128
1,4,2,0.19195551,0.18228536,0.18228536,0.6025,   0/  3,4.65275764
1,4,3,0.18530515,0.18816137,0.18228536,0.5711,   1/  3,4.65205932
1,4,4,0.18340189,0.18050727,0.18050727,0.6185,   1/  3,4.65610313
1,4,5,0.18309917,0.17753702,0.17753702,0.6232,   1/  3,4.65466642
1,4,6,0.18120493,0.17493691,0.17493691,0.6205,   1/  3,4.65861726
1,4,7,0.18019227,0.17421511,0.17421511,0.6213,   1/  3,4.66789436
1,4,8,0.17770593,0.17343571,0.17343571,0.6219,   1/  3,4.69508147
1,4,9,0.17736809,0.17414911,0.17343571,0.6036,   2/  3,4.74546933
1,4,10,0.17687886,0.1701874,0.1701874,0.6217,   2/  3,4.75457191
1,4,11,0.17582806,0.17273146,0.1701874,0.6121,   3/  3,4.79099822
1,5,0,0.34245306,0.32497822,0.32497822,0.1028,   0/  3,4.64379478
1,5,1,0.32504804,0.32492763,0.32492763,0.1135,   0/  3,4.65567231
1,5,2,0.32504699,0.32495708,0.32492763,0.1135,   1/  3,4.65991402
1,5,3,0.325054,0.32498177,0.32492763,0.1135,   2/  3,4.66041899
1,5,4,0.32504715,0.32493164,0.32492763,0.1135,   3/  3,4.66505909
1,6,0,0.34128707,0.32502058,0.32502058,0.1135,   0/  3,4.6188581
1,6,1,0.32504579,0.3249957,0.3249957,0.1135,   0/  3,4.64499283
1,6,2,0.32504204,0.32502604,0.3249957,0.1135,   1/  3,4.64579725
1,6,3,0.32505929,0.32498242,0.32498242,0.1032,   1/  3,4.63686132
1,6,4,0.32505716,0.32507022,0.32498242,0.1135,   2/  3,4.6382637
1,6,5,0.32505024,0.32515554,0.32498242,0.098,   3/  3,4.64569187
1,7,0,0.37904449,0.32497668,0.32497668,0.1135,   0/  3,5.34650207
1,7,1,0.32495021,0.32494284,0.32494284,0.1135,   0/  3,5.37241912
1,7,2,0.32495783,0.32491993,0.32491993,0.1135,   0/  3,5.36236286
1,7,3,0.32495986,0.32491765,0.32491765,0.1135,   0/  3,5.3594594
1,7,4,0.32495668,0.3249322,0.32491765,0.1135,   1/  3,5.36644769
1,7,5,0.32494922,0.32492707,0.32491765,0.1135,   2/  3,5.369133
1,7,6,0.32495121,0.32492352,0.32491765,0.1135,   3/  3,5.37670302
1,8,0,0.39225196,0.32501588,0.32501588,0.1135,   0/  3,5.09843254
1,8,1,0.32496437,0.32492339,0.32492339,0.1135,   0/  3,5.1277504
1,8,2,0.32494924,0.3249142,0.3249142,0.1135,   0/  3,5.1156683
1,8,3,0.32495815,0.32489672,0.32489672,0.1135,   0/  3,5.11277127
1,8,4,0.3249424,0.32494186,0.32489672,0.1135,   1/  3,5.11467052
1,8,5,0.32496411,0.32491861,0.32489672,0.1135,   2/  3,5.11102748
1,8,6,0.32495212,0.32491575,0.32489672,0.1135,   3/  3,5.11100507
1,9,0,0.32810407,0.30022972,0.30022972,0.1911,   0/  3,5.18313813
1,9,1,0.2722134,0.25914526,0.25914526,0.3854,   0/  3,5.23442125
1,9,2,0.26046144,0.25802745,0.25802745,0.3432,   0/  3,5.23876691
1,9,3,0.25873092,0.25691727,0.25691727,0.4062,   0/  3,5.24067569
1,9,4,0.25703481,0.25369784,0.25369784,0.4214,   0/  3,5.23972249
1,9,5,0.25523297,0.25216574,0.25216574,0.4678,   0/  3,5.23405957
1,9,6,0.25370536,0.25152314,0.25152314,0.4198,   0/  3,5.23087835
1,9,7,0.25310713,0.25164191,0.25152314,0.463,   1/  3,5.25263572
1,9,8,0.25251666,0.2509676,0.2509676,0.4031,   1/  3,5.27625823
1,9,9,0.2522412,0.25154503,0.2509676,0.4685,   2/  3,5.29704976
1,9,10,0.25174044,0.25083898,0.25083898,0.4211,   2/  3,5.30525708
1,9,11,0.25191406,0.25154812,0.25083898,0.4061,   3/  3,5.36121154
2,0,0,0.28933811,0.25204008,0.25204008,0.2779,   0/  3,4.49464393
2,0,1,0.25239066,0.24914926,0.24914926,0.2859,   0/  3,4.51029706
2,0,2,0.25065292,0.25124548,0.24914926,0.2835,   1/  3,4.51179051
2,0,3,0.24994336,0.24900774,0.24900774,0.3123,   1/  3,4.51389837
2,0,4,0.25103774,0.25074231,0.24900774,0.2993,   2/  3,4.51769328
2,0,5,0.2489299,0.24850649,0.24850649,0.306,   2/  3,4.51492071
2,0,6,0.24926544,0.24837128,0.24837128,0.3106,   2/  3,4.51694012
2,0,7,0.25012712,0.25455448,0.24837128,0.2866,   3/  3,4.51371646
2,1,0,0.34041327,0.29396249,0.29396249,0.1788,   0/  3,4.49465132
2,1,1,0.27775058,0.27163171,0.27163171,0.2728,   0/  3,4.51234961
2,1,2,0.26646403,0.26353416,0.26353416,0.2917,   0/  3,4.50644469
2,1,3,0.26171844,0.26044056,0.26044056,0.3094,   0/  3,4.50287771
2,1,4,0.25912859,0.25645212,0.25645212,0.3239,   0/  3,4.50458884
2,1,5,0.25756722,0.25944951,0.25645212,0.3442,   1/  3,4.50627732
2,1,6,0.25593661,0.25506559,0.25506559,0.3508,   1/  3,4.50821233
2,1,7,0.2554512,0.25553514,0.25506559,0.3396,   2/  3,4.50494909
2,1,8,0.25587105,0.26458768,0.25506559,0.2819,   3/  3,4.50590086
2,2,0,0.28660458,0.22624683,0.22624683,0.3703,   0/  3,5.17728472
2,2,1,0.22336894,0.21994006,0.21994006,0.4062,   0/  3,5.1739819
2,2,2,0.21763209,0.2135689,0.2135689,0.4054,   0/  3,5.18266273
2,2,3,0.21512496,0.21276072,0.21276072,0.4296,   0/  3,5.17770028
2,2,4,0.21389388,0.20895406,0.20895406,0.4412,   0/  3,5.18463635
2,2,5,0.20924634,0.1993202,0.1993202,0.4993,   0/  3,5.17423344
2,2,6,0.19736585,0.18602517,0.18602517,0.539,   0/  3,5.17466068
2,2,7,0.18742599,0.17718695,0.17718695,0.5635,   0/  3,5.1766994
2,2,8,0.18344252,0.17489739,0.17489739,0.5707,   0/  3,5.19011521
2,2,9,0.18077093,0.17555829,0.17489739,0.5622,   1/  3,5.20842099
2,2,10,0.17944239,0.17396852,0.17396852,0.5726,   1/  3,5.21935606
2,2,11,0.17867755,0.17375426,0.17375426,0.5689,   1/  3,5.22303629
2,2,12,0.17806205,0.17244503,0.17244503,0.5679,   1/  3,5.2687602
2,2,13,0.17743542,0.17144544,0.17144544,0.5743,   1/  3,5.29590821
2,2,14,0.1768711,0.17572267,0.17144544,0.58,   2/  3,5.30503702
2,2,15,0.17672296,0.1734349,0.17144544,0.5769,   3/  3,5.29406404
2,3,0,0.30138808,0.27537809,0.27537809,0.3455,   0/  3,5.16392374
2,3,1,0.2703976,0.26733994,0.26733994,0.3459,   0/  3,5.19269061
2,3,2,0.26591578,0.26464849,0.26464849,0.4827,   0/  3,5.19397593
2,3,3,0.26258439,0.26540565,0.26464849,0.4513,   1/  3,5.19487143
2,3,4,0.26044297,0.25964218,0.25964218,0.4956,   1/  3,5.1920712
2,3,5,0.25902482,0.25891026,0.25891026,0.4357,   1/  3,5.19309306
2,3,6,0.25839668,0.25794729,0.25794729,0.4583,   1/  3,5.1900723
2,3,7,0.25741245,0.25690252,0.25690252,0.4779,   1/  3,5.19677091
2,3,8,0.25680675,0.2584404,0.25690252,0.4051,   2/  3,5.21806264
2,3,9,0.25636127,0.25767414,0.25690252,0.4688,   3/  3,5.2274735
2,4,0,0.37928459,0.32502279,0.32502279,0.1135,   0/  3,4.55851054
2,4,1,0.32496117,0.32490821,0.32490821,0.1135,   0/  3,4.58364391
2,4,2,0.32495703,0.32491303,0.32490821,0.1135,   1/  3,4.5848527
2,4,3,0.32494584,0.32491787,0.32490821,0.1135,   2/  3,4.58137083
2,4,4,0.32496061,0.3249052,0.3249052,0.1135,   2/  3,4.57653952
2,4,5,0.32495718,0.32493558,0.3249052,0.1135,   3/  3,4.57858229
2,5,0,0.33297636,0.32495838,0.32495838,0.1135,   0/  3,5.4125042
2,5,1,0.32510807,0.32519195,0.32495838,0.1135,   1/  3,5.43588328
2,5,2,0.32509857,0.32501131,0.32495838,0.1135,   2/  3,5.44676828
2,5,3,0.32508212,0.32512841,0.32495838,0.1135,   3/  3,5.44598651
2,6,0,0.34621914,0.32499698,0.32499698,0.1135,   0/  3,4.59463096
2,6,1,0.32500875,0.32505171,0.32499698,0.1135,   1/  3,4.6184783
2,6,2,0.32502891,0.32497916,0.32497916,0.1135,   1/  3,4.61282539
2,6,3,0.32501088,0.32493701,0.32493701,0.1135,   1/  3,4.61080456
2,6,4,0.32501366,0.32497242,0.32493701,0.1135,   2/  3,4.61315918
2,6,5,0.32500612,0.32497524,0.32493701,0.1135,   3/  3,4.61620045
2,7,0,0.31409966,0.26818028,0.26818028,0.3327,   0/  3,5.1775012
2,7,1,0.26245053,0.25482878,0.25482878,0.3556,   0/  3,5.19587207
2,7,2,0.25190377,0.24772973,0.24772973,0.3319,   0/  3,5.19244266
2,7,3,0.2475474,0.24593652,0.24593652,0.3283,   0/  3,5.20771194
2,7,4,0.24535415,0.24061798,0.24061798,0.3794,   0/  3,5.20031953
2,7,5,0.24348751,0.2406823,0.24061798,0.3677,   1/  3,5.19916487
2,7,6,0.24244625,0.23912785,0.23912785,0.3794,   1/  3,5.19681406
2,7,7,0.24151921,0.23903152,0.23903152,0.3717,   1/  3,5.20365167
2,7,8,0.2405174,0.23886072,0.23886072,0.3586,   1/  3,5.22716928
2,7,9,0.23951398,0.23775501,0.23775501,0.3703,   1/  3,5.25746465
2,7,10,0.23854759,0.23887117,0.23775501,0.3507,   2/  3,5.2744503
2,7,11,0.23789798,0.23621531,0.23621531,0.3876,   2/  3,5.31907606
2,7,12,0.23694301,0.23789453,0.23621531,0.3726,   3/  3,5.39781117
2,8,0,0.3167746,0.26206631,0.26206631,0.2839,   0/  3,5.19166636
2,8,1,0.26134975,0.25716955,0.25716955,0.3136,   0/  3,5.20849776
2,8,2,0.25745508,0.25516019,0.25516019,0.3234,   0/  3,5.19578171
2,8,3,0.25580476,0.25425728,0.25425728,0.3262,   0/  3,5.19984126
2,8,4,0.25460654,0.25288127,0.25288127,0.3251,   0/  3,5.19148326
2,8,5,0.25137337,0.25005319,0.25005319,0.3266,   0/  3,5.19624281
2,8,6,0.24872188,0.24790562,0.24790562,0.3304,   0/  3,5.20340872
2,8,7,0.24573603,0.24411168,0.24411168,0.3429,   0/  3,5.1875701
2,8,8,0.24666451,0.25092463,0.24411168,0.3105,   1/  3,5.20095539
2,8,9,0.24840237,0.25178954,0.24411168,0.3011,   2/  3,5.23951459
2,8,10,0.24569083,0.24848054,0.24411168,0.3121,   3/  3,5.24774694
2,9,0,0.38089363,0.32504947,0.32504947,0.1135,   0/  3,5.09343243
2,9,1,0.32497114,0.32492115,0.32492115,0.1135,   0/  3,5.10220432
2,9,2,0.3249505,0.3249262,0.32492115,0.1135,   1/  3,5.10563755
2,9,3,0.32495474,0.32493673,0.32492115,0.1135,   2/  3,5.10133266
