Generation,PID, Epoch, Training Loss, Validation Loss,Best Loss(Generation), Accuracy,EarlyStopCount,Runtime
0,0,0,0.33394274,0.32513704,0.32513704,0.1135,   0/  3,4.95164013
0,0,1,0.32512517,0.32498194,0.32498194,0.1135,   0/  3,4.98738742
0,0,2,0.32510652,0.32507073,0.32498194,0.1135,   1/  3,4.98495054
0,0,3,0.32511653,0.32502247,0.32498194,0.1135,   2/  3,4.99469876
0,0,4,0.32511185,0.32502875,0.32498194,0.1028,   3/  3,4.99011183
0,1,0,0.39887338,0.32504754,0.32504754,0.1135,   0/  3,3.94458342
0,1,1,0.32495818,0.32491449,0.32491449,0.1135,   0/  3,3.995538
0,1,2,0.32495886,0.32492285,0.32491449,0.1135,   1/  3,3.99952102
0,1,3,0.32495506,0.32490797,0.32490797,0.1135,   1/  3,3.9960506
0,1,4,0.3249559,0.32492508,0.32490797,0.1135,   2/  3,3.99993825
0,1,5,0.32495433,0.32492489,0.32490797,0.1135,   3/  3,4.00054669
0,2,0,0.29165878,0.24904558,0.24904558,0.3682,   0/  3,3.7140286
0,2,1,0.23649593,0.2259431,0.2259431,0.448,   0/  3,3.75240922
0,2,2,0.21617427,0.21075311,0.21075311,0.5101,   0/  3,3.75527167
0,2,3,0.20824556,0.20820163,0.20820163,0.5155,   0/  3,3.75921726
0,2,4,0.20614415,0.2100009,0.20820163,0.4891,   1/  3,3.75634432
0,2,5,0.19816008,0.19852325,0.19852325,0.556,   1/  3,3.75264573
0,2,6,0.19176783,0.19558428,0.19558428,0.5672,   1/  3,3.75268269
0,2,7,0.18800152,0.18769492,0.18769492,0.5732,   1/  3,3.76360178
0,2,8,0.18640571,0.18541569,0.18541569,0.5741,   1/  3,3.76606059
0,2,9,0.1852418,0.18781955,0.18541569,0.5707,   2/  3,3.83294892
0,2,10,0.18400018,0.18836524,0.18541569,0.575,   3/  3,3.90038872
0,3,0,0.23161436,0.13925798,0.13925798,0.7683,   0/  3,3.90150595
0,3,1,0.1157669,0.1026806,0.1026806,0.8538,   0/  3,3.98710632
0,3,2,0.09318298,0.08938555,0.08938555,0.8715,   0/  3,3.99234343
0,3,3,0.08474689,0.08855245,0.08855245,0.8746,   0/  3,3.98438597
0,3,4,0.08100853,0.08380237,0.08380237,0.8779,   0/  3,3.98463988
0,3,5,0.0768433,0.08023497,0.08023497,0.8895,   0/  3,3.98815465
0,3,6,0.07457802,0.07963709,0.07963709,0.8901,   0/  3,3.9817493
0,3,7,0.07235034,0.0741641,0.0741641,0.8953,   0/  3,3.98834062
0,3,8,0.07084975,0.07399866,0.07399866,0.895,   0/  3,4.02168679
0,3,9,0.07037731,0.0826876,0.07399866,0.8836,   1/  3,4.09708977
0,3,10,0.06965596,0.08049818,0.07399866,0.8873,   2/  3,4.14657998
0,3,11,0.06870281,0.07586276,0.07399866,0.8975,   3/  3,4.20110893
0,4,0,0.16315516,0.09772121,0.09772121,0.813,   0/  3,3.93387556
0,4,1,0.08562113,0.06890398,0.06890398,0.8893,   0/  3,3.96723461
0,4,2,0.06642206,0.06315713,0.06315713,0.8925,   0/  3,3.94756651
0,4,3,0.06016135,0.055087,0.055087,0.9119,   0/  3,3.95813274
0,4,4,0.0568082,0.05767965,0.055087,0.9067,   1/  3,3.95290399
0,4,5,0.05468664,0.05306011,0.05306011,0.9138,   1/  3,3.95200086
0,4,6,0.05278449,0.05482049,0.05306011,0.9125,   2/  3,3.95573521
0,4,7,0.05148009,0.05019633,0.05019633,0.9194,   2/  3,3.94948721
0,4,8,0.05012506,0.05355797,0.05019633,0.9151,   3/  3,3.9717629
0,5,0,0.33938937,0.32515561,0.32515561,0.1028,   0/  3,3.85367227
0,5,1,0.32512151,0.32501522,0.32501522,0.1135,   0/  3,3.89560461
0,5,2,0.32510804,0.32523758,0.32501522,0.1135,   1/  3,3.89352298
0,5,3,0.32508645,0.32499381,0.32499381,0.1135,   1/  3,3.89150143
0,5,4,0.32510898,0.32496459,0.32496459,0.1135,   1/  3,3.89713144
0,5,5,0.32508806,0.32518923,0.32496459,0.1028,   2/  3,3.89131975
0,5,6,0.32509719,0.32507959,0.32496459,0.1135,   3/  3,3.89605665
0,6,0,0.14191982,0.10479251,0.10479251,0.8214,   0/  3,5.14218259
0,6,1,0.09291764,0.08310006,0.08310006,0.865,   0/  3,5.15781856
0,6,2,0.07747009,0.0712753,0.0712753,0.8827,   0/  3,5.13543868
0,6,3,0.06844914,0.0653618,0.0653618,0.8936,   0/  3,5.14660954
0,6,4,0.06344838,0.06546113,0.0653618,0.8941,   1/  3,5.14124727
0,6,5,0.05998966,0.05783837,0.05783837,0.9046,   1/  3,5.14569616
0,6,6,0.05799546,0.05987712,0.05783837,0.9041,   2/  3,5.14249182
0,6,7,0.05580717,0.05440298,0.05440298,0.9125,   2/  3,5.15608406
0,6,8,0.05451866,0.05889091,0.05440298,0.9066,   3/  3,5.2076211
0,7,0,0.16497614,0.1228725,0.1228725,0.7646,   0/  3,4.83518267
0,7,1,0.11187885,0.10168416,0.10168416,0.7923,   0/  3,4.87468767
0,7,2,0.10187868,0.0984174,0.0984174,0.8013,   0/  3,4.87288809
0,7,3,0.09442516,0.0894812,0.0894812,0.8528,   0/  3,4.8717463
0,7,4,0.08325328,0.08458932,0.08458932,0.8595,   0/  3,4.87682462
0,7,5,0.07830396,0.0786438,0.0786438,0.8692,   0/  3,4.86850071
0,7,6,0.07493052,0.07770123,0.07770123,0.8785,   0/  3,4.86563206
0,7,7,0.07198244,0.07028417,0.07028417,0.8851,   0/  3,4.88146234
0,7,8,0.07006661,0.06770427,0.06770427,0.888,   0/  3,4.90356493
0,7,9,0.06854446,0.06621491,0.06621491,0.8894,   0/  3,4.94028735
0,7,10,0.0679779,0.07115116,0.06621491,0.882,   1/  3,4.95160341
0,7,11,0.06703295,0.06942457,0.06621491,0.882,   2/  3,4.9991734
0,7,12,0.06635144,0.07135118,0.06621491,0.8826,   3/  3,5.05917788
0,8,0,0.20570054,0.10959873,0.10959873,0.7916,   0/  3,4.47962189
0,8,1,0.10559115,0.10161701,0.10161701,0.8087,   0/  3,4.51535296
0,8,2,0.09789458,0.0978589,0.0978589,0.8167,   0/  3,4.50590372
0,8,3,0.092633,0.09317393,0.09317393,0.8257,   0/  3,4.50380421
0,8,4,0.08970009,0.08965343,0.08965343,0.834,   0/  3,4.50738001
0,8,5,0.08761184,0.08561932,0.08561932,0.8408,   0/  3,4.50551963
0,8,6,0.08595433,0.09111996,0.08561932,0.829,   1/  3,4.50408268
0,8,7,0.08459074,0.08913174,0.08561932,0.8371,   2/  3,4.5090816
0,8,8,0.08378844,0.08998701,0.08561932,0.8369,   3/  3,4.53054166
0,9,0,0.24864923,0.1669102,0.1669102,0.6596,   0/  3,3.25830054
0,9,1,0.15236068,0.13817955,0.13817955,0.73,   0/  3,3.30913281
0,9,2,0.13479043,0.13369889,0.13369889,0.7477,   0/  3,3.31501961
0,9,3,0.13080518,0.13260013,0.13260013,0.7476,   0/  3,3.317029
0,9,4,0.12884245,0.13693484,0.13260013,0.7443,   1/  3,3.31081986
0,9,5,0.12788752,0.12809724,0.12809724,0.7525,   1/  3,3.30964351
0,9,6,0.12722378,0.13213134,0.12809724,0.7465,   2/  3,3.31411147
0,9,7,0.1263396,0.13507244,0.12809724,0.7647,   3/  3,3.32038379
1,0,0,0.13958565,0.08492158,0.08492158,0.8597,   0/  3,4.76874852
1,0,1,0.08096317,0.07394389,0.07394389,0.8791,   0/  3,4.81163549
1,0,2,0.07209876,0.06837118,0.06837118,0.8884,   0/  3,4.81292701
1,0,3,0.06732948,0.06617212,0.06617212,0.8968,   0/  3,4.81319523
1,0,4,0.06417698,0.06287455,0.06287455,0.9023,   0/  3,4.81207275
1,0,5,0.06216502,0.06188556,0.06188556,0.903,   0/  3,4.81460762
1,0,6,0.06042499,0.0619902,0.06188556,0.9039,   1/  3,4.81330943
1,0,7,0.05931358,0.06008341,0.06008341,0.9071,   1/  3,4.82154989
1,0,8,0.05808623,0.06042205,0.06008341,0.9035,   2/  3,4.8255868
1,0,9,0.05743147,0.05928609,0.05928609,0.9081,   2/  3,4.84156942
1,0,10,0.0565796,0.05785401,0.05785401,0.9082,   2/  3,4.8454926
1,0,11,0.05640716,0.0614735,0.05785401,0.9035,   3/  3,4.85827494
1,1,0,0.16851379,0.10784616,0.10784616,0.7908,   0/  3,3.83448601
1,1,1,0.10710829,0.09564619,0.09564619,0.8375,   0/  3,3.90207601
1,1,2,0.09654708,0.09489061,0.09489061,0.838,   0/  3,3.90097713
1,1,3,0.09186853,0.08750688,0.08750688,0.8619,   0/  3,3.90403676
1,1,4,0.0885017,0.08892164,0.08750688,0.8595,   1/  3,3.9043138
1,1,5,0.08625875,0.08579384,0.08579384,0.8594,   1/  3,3.90881491
1,1,6,0.08456115,0.08256781,0.08256781,0.8663,   1/  3,3.90746307
1,1,7,0.08374055,0.08551998,0.08256781,0.8669,   2/  3,3.90958071
1,1,8,0.08281774,0.08706476,0.08256781,0.8614,   3/  3,3.93856025
1,2,0,0.19694706,0.1575264,0.1575264,0.6811,   0/  3,3.66225576
1,2,1,0.15201235,0.14647072,0.14647072,0.7367,   0/  3,3.70437574
1,2,2,0.14565243,0.14511364,0.14511364,0.749,   0/  3,3.7061975
1,2,3,0.14205322,0.14868948,0.14511364,0.7387,   1/  3,3.7065649
1,2,4,0.13859027,0.13891809,0.13891809,0.7695,   1/  3,3.70974469
1,2,5,0.13509568,0.14282465,0.13891809,0.7464,   2/  3,3.70911026
1,2,6,0.13070197,0.13609861,0.13609861,0.7703,   2/  3,3.70949388
1,2,7,0.12913246,0.12924173,0.12924173,0.771,   2/  3,3.70958161
1,2,8,0.12782634,0.13415142,0.12924173,0.7668,   3/  3,3.71435308
1,3,0,0.27082581,0.23571401,0.23571401,0.3903,   0/  3,3.74346733
1,3,1,0.22505345,0.21381495,0.21381495,0.4824,   0/  3,3.78261495
1,3,2,0.20959955,0.19334565,0.19334565,0.564,   0/  3,3.77183938
1,3,3,0.18820249,0.17729431,0.17729431,0.6051,   0/  3,3.76738572
1,3,4,0.1800031,0.17562024,0.17562024,0.6043,   0/  3,3.76763296
1,3,5,0.17563591,0.16995617,0.16995617,0.6405,   0/  3,3.77183604
1,3,6,0.17187563,0.17166928,0.16995617,0.6336,   1/  3,3.76827145
1,3,7,0.1682047,0.16511574,0.16511574,0.652,   1/  3,3.76925611
1,3,8,0.16579074,0.16849143,0.16511574,0.6348,   2/  3,3.7963407
1,3,9,0.16492852,0.16582972,0.16511574,0.6415,   3/  3,3.85517788
1,4,0,0.14120256,0.10220548,0.10220548,0.8201,   0/  3,3.96968246
1,4,1,0.09792127,0.08738809,0.08738809,0.849,   0/  3,4.02562284
1,4,2,0.08972995,0.09402673,0.08738809,0.8435,   1/  3,4.03282928
1,4,3,0.08650373,0.08384105,0.08384105,0.8626,   1/  3,4.03615975
1,4,4,0.08410405,0.08486358,0.08384105,0.8649,   2/  3,4.03281713
1,4,5,0.08290185,0.08273122,0.08273122,0.863,   2/  3,4.02910829
1,4,6,0.07888769,0.07954278,0.07954278,0.8733,   2/  3,4.00919533
1,4,7,0.07468419,0.07347095,0.07347095,0.8841,   2/  3,4.01698279
1,4,8,0.07194524,0.07192035,0.07192035,0.8852,   2/  3,4.04811287
1,4,9,0.06972921,0.07305014,0.07192035,0.8817,   3/  3,4.13325763
1,5,0,0.15342869,0.10210473,0.10210473,0.8111,   0/  3,3.85462046
1,5,1,0.10316816,0.09638362,0.09638362,0.8352,   0/  3,3.90064096
1,5,2,0.08980443,0.08357151,0.08357151,0.8521,   0/  3,3.89734745
1,5,3,0.08212684,0.07693111,0.07693111,0.8656,   0/  3,3.89585853
1,5,4,0.07959715,0.07639815,0.07639815,0.8742,   0/  3,3.89376307
1,5,5,0.07803563,0.07441238,0.07441238,0.8732,   0/  3,3.8958385
1,5,6,0.07688873,0.07558882,0.07441238,0.8675,   1/  3,3.8999114
1,5,7,0.07668967,0.07459413,0.07441238,0.8695,   2/  3,3.89707446
1,5,8,0.07601505,0.07574713,0.07441238,0.8715,   3/  3,3.91082859
1,6,0,0.13586431,0.07711444,0.07711444,0.8653,   0/  3,5.09377551
1,6,1,0.0691171,0.0710409,0.0710409,0.8822,   0/  3,5.1533792
