Generation,PID, Epoch, Training Loss, Validation Loss,Best Loss(Generation), Accuracy,EarlyStopCount,Runtime
0,0,0,0.34589747,0.32496753,0.32496753,0.1135,   0/  3,3.58874226
0,0,1,0.32503201,0.32495604,0.32495604,0.1135,   0/  3,3.61246061
0,0,2,0.32505913,0.32492797,0.32492797,0.1135,   0/  3,3.61014652
0,0,3,0.32504249,0.32494863,0.32492797,0.1135,   1/  3,3.61356044
0,0,4,0.32504137,0.32494599,0.32492797,0.1135,   2/  3,3.61061025
0,0,5,0.32503286,0.32498128,0.32492797,0.1135,   3/  3,3.60759568
0,1,0,0.2559816,0.19849209,0.19849209,0.5198,   0/  3,3.04011273
0,1,1,0.19167409,0.18708737,0.18708737,0.5514,   0/  3,3.06678534
0,1,2,0.18602843,0.18320365,0.18320365,0.5529,   0/  3,3.06947684
0,1,3,0.18289756,0.18298956,0.18298956,0.5558,   0/  3,3.06520438
0,1,4,0.18106378,0.18555201,0.18298956,0.5648,   1/  3,3.06589413
0,1,5,0.17869139,0.17971529,0.17971529,0.573,   1/  3,3.05950308
0,1,6,0.17830936,0.18188325,0.17971529,0.5739,   2/  3,3.0646193
0,1,7,0.17698825,0.17695765,0.17695765,0.5765,   2/  3,3.06330347
0,1,8,0.17643021,0.17805049,0.17695765,0.5733,   3/  3,3.06906533
0,2,0,0.3576746,0.32495991,0.32495991,0.1135,   0/  3,3.19056201
0,2,1,0.28813515,0.26549503,0.26549503,0.2997,   0/  3,3.19424558
0,2,2,0.26240385,0.25845207,0.25845207,0.3038,   0/  3,3.19894409
0,2,3,0.25772385,0.25457855,0.25457855,0.3095,   0/  3,3.19878721
0,2,4,0.25438334,0.2620448,0.25457855,0.3011,   1/  3,3.20131183
0,2,5,0.25271595,0.2483023,0.2483023,0.3356,   1/  3,3.19961715
0,2,6,0.25183053,0.25114889,0.2483023,0.3375,   2/  3,3.2006495
0,2,7,0.25091487,0.25196019,0.2483023,0.3389,   3/  3,3.20061707
0,3,0,0.36208708,0.32494507,0.32494507,0.1135,   0/  3,3.58409786
0,3,1,0.32500103,0.32493072,0.32493072,0.1135,   0/  3,3.60973001
0,3,2,0.32499585,0.32496327,0.32493072,0.1135,   1/  3,3.60680461
0,3,3,0.32500307,0.32494507,0.32493072,0.1135,   2/  3,3.60583901
0,3,4,0.32499608,0.324919,0.324919,0.1135,   2/  3,3.60422182
0,3,5,0.32499245,0.32492537,0.324919,0.1135,   3/  3,3.60501766
0,4,0,0.31200534,0.25458793,0.25458793,0.338,   0/  3,3.68166661
0,4,1,0.24242951,0.23896432,0.23896432,0.3508,   0/  3,3.71273494
0,4,2,0.23738351,0.23745044,0.23745044,0.3537,   0/  3,3.70802116
0,4,3,0.2357063,0.23774039,0.23745044,0.3597,   1/  3,3.71547699
0,4,4,0.23482638,0.2348755,0.2348755,0.3679,   1/  3,3.71189189
0,4,5,0.23440487,0.23482157,0.23482157,0.3755,   1/  3,3.71116281
0,4,6,0.23397747,0.23782293,0.23482157,0.3628,   2/  3,3.71757507
0,4,7,0.2338987,0.23376936,0.23376936,0.3722,   2/  3,3.71329284
0,4,8,0.23350426,0.23288452,0.23288452,0.3769,   2/  3,3.72234845
0,4,9,0.23362085,0.23427968,0.23288452,0.3707,   3/  3,3.76905823
0,5,0,0.36860366,0.32500072,0.32500072,0.1135,   0/  3,3.09429741
0,5,1,0.32500279,0.32494629,0.32494629,0.1135,   0/  3,3.11905837
0,5,2,0.32499217,0.32497098,0.32494629,0.1135,   1/  3,3.12010956
0,5,3,0.32500075,0.32499678,0.32494629,0.1135,   2/  3,3.11104774
0,5,4,0.32500987,0.32491246,0.32491246,0.1135,   2/  3,3.12141585
0,5,5,0.32500211,0.32493967,0.32491246,0.1135,   3/  3,3.11628437
0,6,0,0.34656882,0.32496627,0.32496627,0.1135,   0/  3,3.56013322
0,6,1,0.32504305,0.32490989,0.32490989,0.1135,   0/  3,3.57804394
0,6,2,0.32503095,0.32501437,0.32490989,0.1135,   1/  3,3.57991767
0,6,3,0.32503397,0.32492962,0.32490989,0.1135,   2/  3,3.57516742
0,6,4,0.32503695,0.32494638,0.32490989,0.1135,   3/  3,3.57211804
0,7,0,0.34112215,0.32508525,0.32508525,0.098,   0/  3,3.56133056
0,7,1,0.32507595,0.32507933,0.32507933,0.1135,   0/  3,3.57377648
0,7,2,0.32507628,0.32494772,0.32494772,0.1135,   0/  3,3.57842159
0,7,3,0.32507305,0.32494359,0.32494359,0.1135,   0/  3,3.57371664
0,7,4,0.32505745,0.32491199,0.32491199,0.1135,   0/  3,3.57679582
