Generation,PID, Epoch, Training Loss, Validation Loss,Best Loss(Generation), Accuracy,EarlyStopCount,Runtime
7,0,3,0.11782939,0.11620718,0.11620718,0.7994,   0/  3,3.8353436
7,0,4,0.1153265,0.11611302,0.11611302,0.8013,   0/  3,3.83674312
7,0,5,0.11367539,0.11164502,0.11164502,0.8081,   0/  3,3.83835244
7,0,6,0.11248436,0.11088542,0.11088542,0.8092,   0/  3,3.83491278
7,0,7,0.11144174,0.11854425,0.11088542,0.7968,   1/  3,3.83923936
7,0,8,0.11042703,0.11146204,0.11088542,0.7962,   2/  3,3.84929442
7,0,9,0.10967872,0.10858512,0.10858512,0.8152,   2/  3,3.91739273
7,0,10,0.10919964,0.10960981,0.10858512,0.8034,   3/  3,4.01172161
7,1,0,0.33940803,0.32496071,0.32496071,0.1135,   0/  3,3.5980134
7,1,1,0.32503507,0.3250734,0.32496071,0.1135,   1/  3,3.6184752
7,1,2,0.32504894,0.32494609,0.32494609,0.1135,   1/  3,3.61704516
7,1,3,0.32502479,0.3249772,0.32494609,0.1135,   2/  3,3.61803675
7,1,4,0.32504058,0.32507907,0.32494609,0.1028,   3/  3,3.61945438
7,2,0,0.14559492,0.09745725,0.09745725,0.834,   0/  3,3.57856512
7,2,1,0.09552475,0.08479616,0.08479616,0.8539,   0/  3,3.59670067
7,2,2,0.08826614,0.07844304,0.07844304,0.8646,   0/  3,3.60145497
7,2,3,0.08474397,0.08793366,0.07844304,0.8504,   1/  3,3.60413337
7,2,4,0.08225214,0.07820721,0.07820721,0.8685,   1/  3,3.59779477
7,2,5,0.08068026,0.07615441,0.07615441,0.8745,   1/  3,3.60475445
7,2,6,0.07963032,0.07390114,0.07390114,0.8719,   1/  3,3.60701823
7,2,7,0.07821322,0.07592743,0.07390114,0.8698,   2/  3,3.60707498
7,2,8,0.07787716,0.07812565,0.07390114,0.8638,   3/  3,3.60674405
7,3,0,0.18455667,0.13783694,0.13783694,0.7464,   0/  3,3.84824538
7,3,1,0.13039466,0.11663182,0.11663182,0.7947,   0/  3,3.91074896
7,3,2,0.11350112,0.1113288,0.1113288,0.7867,   0/  3,3.91507769
7,3,3,0.10595038,0.10817371,0.10817371,0.8001,   0/  3,3.91460848
7,3,4,0.1004217,0.09633455,0.09633455,0.8032,   0/  3,3.91311026
7,3,5,0.09633049,0.09563771,0.09563771,0.8188,   0/  3,3.91195369
7,3,6,0.09310283,0.09418074,0.09418074,0.8255,   0/  3,3.91435266
7,3,7,0.09161431,0.093139,0.093139,0.8386,   0/  3,3.92156577
7,3,8,0.08955078,0.09003421,0.09003421,0.8426,   0/  3,3.92514253
7,3,9,0.08732573,0.0880498,0.0880498,0.8593,   0/  3,3.9968071
7,3,10,0.0845742,0.08726646,0.08726646,0.8638,   0/  3,4.08063269
7,3,11,0.08196348,0.08360712,0.08360712,0.8729,   0/  3,4.10808754
7,3,12,0.07929366,0.0832702,0.0832702,0.8732,   0/  3,4.19138122
7,3,13,0.07789643,0.07900359,0.07900359,0.8784,   0/  3,4.43036294
7,3,14,0.07701382,0.08110858,0.07900359,0.8761,   1/  3,4.4679389
7,3,15,0.07574312,0.07976163,0.07900359,0.8806,   2/  3,4.46458411
7,3,16,0.07459365,0.08168337,0.07900359,0.8764,   3/  3,4.46280932
7,4,0,0.15104486,0.12166458,0.12166458,0.7725,   0/  3,3.6316998
7,4,1,0.11373742,0.10374218,0.10374218,0.7966,   0/  3,3.65682006
7,4,2,0.10684713,0.1066422,0.10374218,0.7947,   1/  3,3.65923142
7,4,3,0.1031184,0.10150559,0.10150559,0.7984,   1/  3,3.65509439
7,4,4,0.100657,0.0982543,0.0982543,0.8099,   1/  3,3.65323043
7,4,5,0.09791862,0.09988041,0.0982543,0.8045,   2/  3,3.64958048
7,4,6,0.09689571,0.09649104,0.09649104,0.8223,   2/  3,3.65169787
7,4,7,0.09543293,0.10003228,0.09649104,0.8064,   3/  3,3.65745783
7,5,0,0.17349635,0.1258325,0.1258325,0.7414,   0/  3,3.92193079
7,5,1,0.12606208,0.111575,0.111575,0.7881,   0/  3,3.96760178
7,5,2,0.10948795,0.08927056,0.08927056,0.8475,   0/  3,3.9708612
7,5,3,0.08616984,0.07783714,0.07783714,0.8685,   0/  3,3.95129871
7,5,4,0.07768131,0.07967226,0.07783714,0.8664,   1/  3,3.95016837
7,5,5,0.07402694,0.07163209,0.07163209,0.8806,   1/  3,3.93688822
7,5,6,0.06987943,0.06826406,0.06826406,0.8874,   1/  3,3.93676114
7,5,7,0.06616979,0.06395279,0.06395279,0.8976,   1/  3,3.92970729
7,5,8,0.06230634,0.06029221,0.06029221,0.8971,   1/  3,3.95248556
7,5,9,0.05844897,0.06153902,0.06029221,0.9037,   2/  3,4.02019572
7,5,10,0.05690808,0.0591414,0.0591414,0.9041,   2/  3,4.08820724
7,5,11,0.05508562,0.05554186,0.05554186,0.9094,   2/  3,4.11525035
7,5,12,0.05460041,0.05954646,0.05554186,0.9017,   3/  3,4.22787714
7,6,0,0.3339737,0.32500589,0.32500589,0.1135,   0/  3,3.51413345
7,6,1,0.32509653,0.3249998,0.3249998,0.1135,   0/  3,3.52521944
7,6,2,0.32508719,0.32505144,0.3249998,0.1135,   1/  3,3.52795863
7,6,3,0.32508554,0.3251267,0.3249998,0.1135,   2/  3,3.52749729
7,6,4,0.32508698,0.32513105,0.3249998,0.101,   3/  3,3.52991986
7,7,0,0.11947446,0.08309989,0.08309989,0.8663,   0/  3,3.90531707
7,7,1,0.07757009,0.07053679,0.07053679,0.8811,   0/  3,3.95344257
7,7,2,0.07008763,0.075763,0.07053679,0.8748,   1/  3,3.95291495
7,7,3,0.06622738,0.06203554,0.06203554,0.898,   1/  3,3.94536781
7,7,4,0.0638837,0.06056894,0.06056894,0.8968,   1/  3,3.94632864
7,7,5,0.06183313,0.0592893,0.0592893,0.9012,   1/  3,3.95567155
7,7,6,0.06050146,0.05817846,0.05817846,0.9024,   1/  3,3.94900107
7,7,7,0.05905834,0.05887818,0.05817846,0.9056,   2/  3,3.94358802
7,7,8,0.05820164,0.05972578,0.05817846,0.9014,   3/  3,3.96729374
7,8,0,0.12239447,0.08845418,0.08845418,0.8636,   0/  3,3.73921871
7,8,1,0.07996956,0.06990551,0.06990551,0.8894,   0/  3,3.78438878
7,8,2,0.07039375,0.06585213,0.06585213,0.8929,   0/  3,3.78166366
7,8,3,0.06537587,0.06588119,0.06585213,0.8954,   1/  3,3.77283263
7,8,4,0.06263581,0.05954252,0.05954252,0.9051,   1/  3,3.77796102
7,8,5,0.06042018,0.06224316,0.05954252,0.8985,   2/  3,3.77599549
7,8,6,0.05940527,0.06435136,0.05954252,0.8953,   3/  3,3.77912736
7,9,0,0.20356289,0.13430239,0.13430239,0.731,   0/  3,3.81874299
7,9,1,0.12608587,0.11073826,0.11073826,0.7986,   0/  3,3.84470201
7,9,2,0.11115902,0.10544864,0.10544864,0.8136,   0/  3,3.84565043
7,9,3,0.10638463,0.10392401,0.10392401,0.8197,   0/  3,3.85064673
7,9,4,0.103121,0.10013649,0.10013649,0.8231,   0/  3,3.8529501
