Generation,PID, Epoch, Training Loss, Validation Loss,Best loss(Generation), Accuracy,EarlyStopCount,RunTime
0,0,0,0.34952584,0.28502668,0.28502668,0.2116,   0/  3,4.65757823
0,0,1,0.28474764,0.28226788,0.28226788,0.2132,   0/  3,4.68717241
0,0,2,0.28346111,0.28198117,0.28198117,0.2145,   0/  3,4.67990804
0,0,3,0.28301938,0.28151761,0.28151761,0.2153,   0/  3,4.6762085
0,0,4,0.28286518,0.28142327,0.28142327,0.2153,   0/  3,4.68303442
0,0,5,0.28265436,0.28137743,0.28137743,0.2137,   0/  3,4.68470454
0,0,6,0.28246741,0.28212611,0.28137743,0.2113,   1/  3,4.68196082
0,0,7,0.28254208,0.28195245,0.28137743,0.2127,   2/  3,4.68051243
0,0,8,0.28245989,0.28199703,0.28137743,0.2127,   3/  3,4.70039439
0,1,0,0.35390149,0.32494674,0.32494674,0.1135,   0/  3,2.95371294
0,1,1,0.32501637,0.3249668,0.32494674,0.1135,   1/  3,2.96894813
0,1,2,0.32502022,0.3250342,0.32494674,0.1028,   2/  3,2.96835685
0,1,3,0.32502771,0.32494366,0.32494366,0.1135,   2/  3,2.9700942
0,1,4,0.32501397,0.32492572,0.32492572,0.1135,   2/  3,2.97212529
0,1,5,0.32500892,0.32502812,0.32492572,0.1135,   3/  3,2.97193241
0,2,0,0.32803596,0.26066618,0.26066618,0.3239,   0/  3,4.63995242
0,2,1,0.24826119,0.2438694,0.2438694,0.3161,   0/  3,4.67072701
0,2,2,0.24099378,0.24322755,0.24322755,0.3008,   0/  3,4.66136622
0,2,3,0.23851775,0.23944978,0.23944978,0.3557,   0/  3,4.66883683
0,2,4,0.2363775,0.23724737,0.23724737,0.3778,   0/  3,4.66727471
0,2,5,0.23390317,0.23542134,0.23542134,0.3698,   0/  3,4.66639781
0,2,6,0.23183042,0.23486084,0.23486084,0.3964,   0/  3,4.67876506
0,2,7,0.23085082,0.23291018,0.23291018,0.3781,   0/  3,4.69219589
0,2,8,0.229733,0.23317363,0.23291018,0.3934,   1/  3,4.71003866
0,2,9,0.2291183,0.23333096,0.23291018,0.3955,   2/  3,4.73118687
